fan_id,age_group,household_type,distance_from_arena_bucket,preferred_ticket_segment,loyalty_status,games_attended_last_12_months,avg_ticket_spend,avg_concession_spend,avg_merchandise_spend,promotion_usage_rate,email_engagement_score,fan_value_score
4902,35-44,Family with Kids,15-30 miles,Lower Bowl,Corporate Guest,9,283.13,23.23,78.03,0.3791,0.2393,0.5428
4903,45-54,Couple,5-15 miles,Lower Bowl,Corporate Guest,5,321.52,21.56,13.61,0.4134,0.6582,0.467
4904,25-34,Single,15-30 miles,Upper Bowl,Repeat Buyer,13,145.77,42.49,32.38,0.4472,0.6888,0.4757
4905,35-44,Empty Nester,5-15 miles,Premium Courtside,New Fan,3,74.26,39.48,27.17,0.248,0.9009,0.3826
4906,35-44,Couple,5-15 miles,Lower Bowl,Repeat Buyer,6,121.01,42.67,36.99,0.2475,0.7536,0.448
4907,35-44,Single,15-30 miles,Club Level,Casual Fan,4,80.63,10.24,79.89,0.5261,0.6889,0.3587
4908,18-24,Student,30-60 miles,Corporate Partner Allocation,Casual Fan,3,63.0,21.81,40.24,0.1202,0.2819,0.284
4909,25-34,Single,<5 miles,Group Sales,Casual Fan,7,83.43,14.58,33.64,0.147,0.8003,0.3334
4910,18-24,Corporate,<5 miles,Student Promo,Premium Member,25,288.23,39.25,75.49,0.1247,0.515,0.7138
4911,25-34,Single,30-60 miles,Season Ticket,Premium Member,30,358.95,32.54,79.12,0.8661,0.6393,0.753
4912,35-44,Student,5-15 miles,Premium Courtside,Premium Member,34,386.59,23.07,23.53,0.3903,0.7349,0.6915
4913,18-24,Family with Kids,<5 miles,Premium Courtside,Casual Fan,3,74.41,8.83,5.49,0.5272,0.3596,0.1718
4914,18-24,Single,15-30 miles,Club Level,Repeat Buyer,13,161.06,29.5,69.87,0.0719,0.6934,0.5338
4915,45-54,Family with Kids,5-15 miles,Family Pack,Casual Fan,7,67.78,29.88,63.91,0.3968,0.5919,0.3956
4916,65+,Couple,5-15 miles,Student Promo,New Fan,1,85.58,11.89,27.55,0.3046,0.3609,0.2336
4917,65+,Couple,15-30 miles,Corporate Partner Allocation,Premium Member,35,419.13,21.65,62.65,0.1583,0.5875,0.7872
4918,35-44,Single,<5 miles,Group Sales,Premium Member,26,367.04,11.17,64.64,0.5894,0.7468,0.666
4919,25-34,Family with Kids,<5 miles,Lower Bowl,Season Ticket Holder,40,170.79,17.01,59.09,0.1869,0.3754,0.5736
4920,25-34,Student,<5 miles,Family Pack,New Fan,4,64.77,35.66,44.24,0.4939,0.3084,0.3278
4921,55-64,Student,30-60 miles,Lower Bowl,Premium Member,36,210.75,27.99,75.49,0.4481,0.3618,0.6381
4922,35-44,Corporate,15-30 miles,Upper Bowl,Repeat Buyer,13,125.09,14.18,39.27,0.6693,0.7236,0.3705
4923,35-44,Single,30-60 miles,Upper Bowl,Casual Fan,8,76.07,39.82,28.44,0.2917,0.5465,0.3743
4924,45-54,Student,15-30 miles,Group Sales,Season Ticket Holder,37,163.8,34.0,10.41,0.5798,0.1306,0.4748
4925,45-54,Single,60+ miles,Student Promo,New Fan,1,89.35,21.98,63.59,0.2931,0.7478,0.377
4926,35-44,Single,60+ miles,Lower Bowl,Casual Fan,8,100.65,20.93,28.36,0.2062,0.1947,0.2994
4927,25-34,Single,30-60 miles,Season Ticket,Season Ticket Holder,37,270.32,37.25,61.48,0.7054,0.7056,0.7155
4928,35-44,Student,5-15 miles,Premium Courtside,New Fan,4,63.01,12.72,59.81,0.3269,0.7376,0.3305
4929,45-54,Family with Kids,5-15 miles,Group Sales,Repeat Buyer,7,155.41,33.15,64.62,0.5421,0.5199,0.4616
4930,35-44,Empty Nester,60+ miles,Club Level,Casual Fan,4,67.75,28.12,50.77,0.4692,0.2157,0.3092
4931,18-24,Student,15-30 miles,Premium Courtside,Casual Fan,4,85.12,37.22,32.78,0.4585,0.7406,0.3724
4932,35-44,Empty Nester,5-15 miles,Club Level,Repeat Buyer,11,104.24,30.11,35.79,0.2656,0.5316,0.3921
4933,55-64,Empty Nester,5-15 miles,Lower Bowl,Season Ticket Holder,35,171.72,26.05,64.72,0.3051,0.5527,0.6025
4934,18-24,Corporate,60+ miles,Lower Bowl,Corporate Guest,6,255.24,17.88,7.92,0.5248,0.6728,0.3933
4935,18-24,Empty Nester,<5 miles,Corporate Partner Allocation,Premium Member,31,284.14,39.23,17.77,0.3012,0.4756,0.6188
4936,35-44,Couple,<5 miles,Corporate Partner Allocation,Casual Fan,8,66.27,11.91,41.09,0.411,0.5033,0.2871
4937,45-54,Couple,30-60 miles,Corporate Partner Allocation,Casual Fan,3,93.57,37.25,33.78,0.3744,0.4868,0.3549
4938,18-24,Student,30-60 miles,Season Ticket,Casual Fan,8,67.41,13.17,32.07,0.2338,0.0949,0.2433
4939,25-34,Student,<5 miles,Upper Bowl,Premium Member,32,382.59,35.71,16.77,0.2248,0.4331,0.6862
4940,18-24,Empty Nester,5-15 miles,Family Pack,Repeat Buyer,14,93.43,9.67,35.07,0.4248,0.6525,0.333
4941,35-44,Student,15-30 miles,Season Ticket,Repeat Buyer,6,158.89,11.94,24.95,0.4283,0.4028,0.3083
4942,35-44,Single,<5 miles,Lower Bowl,Corporate Guest,10,242.07,19.49,23.2,0.3218,0.4053,0.42
4943,25-34,Couple,30-60 miles,Premium Courtside,Repeat Buyer,10,125.8,44.38,55.04,0.5305,0.6682,0.4881
4944,35-44,Family with Kids,<5 miles,Lower Bowl,Repeat Buyer,6,94.48,14.96,9.04,0.451,0.6959,0.2666
4945,25-34,Corporate,5-15 miles,Corporate Partner Allocation,Premium Member,34,304.69,27.71,66.78,0.3038,0.3162,0.6868
4946,35-44,Family with Kids,5-15 miles,Student Promo,Corporate Guest,4,262.16,37.97,17.53,0.3679,0.7357,0.488
4947,35-44,Single,<5 miles,Club Level,Season Ticket Holder,38,277.7,22.02,22.88,0.048,0.4213,0.6074
4948,35-44,Empty Nester,5-15 miles,Lower Bowl,New Fan,3,51.46,21.55,54.13,0.2635,0.2665,0.2915
4949,45-54,Corporate,15-30 miles,Season Ticket,Repeat Buyer,15,151.36,24.73,13.08,0.4237,0.6919,0.3959
4950,35-44,Student,15-30 miles,Group Sales,Casual Fan,3,76.37,44.91,20.91,0.4184,0.2002,0.312
4951,65+,Single,5-15 miles,Family Pack,Premium Member,29,411.2,25.55,18.8,0.3002,0.6399,0.6807
4952,35-44,Corporate,15-30 miles,Club Level,Repeat Buyer,5,107.35,39.28,71.85,0.5662,0.5702,0.4522
4953,35-44,Single,<5 miles,Group Sales,Casual Fan,4,104.9,11.27,64.11,0.1684,0.4568,0.3461
4954,25-34,Single,5-15 miles,Student Promo,Repeat Buyer,6,147.62,8.64,50.96,0.0958,0.2151,0.3352
4955,45-54,Single,30-60 miles,Group Sales,Casual Fan,5,80.43,28.37,8.57,0.1356,0.3516,0.276
4956,35-44,Empty Nester,15-30 miles,Lower Bowl,Corporate Guest,12,255.82,36.35,69.08,0.3247,0.5426,0.5962
4957,25-34,Family with Kids,<5 miles,Student Promo,Casual Fan,7,100.48,30.58,79.11,0.2446,0.6027,0.4606
4958,45-54,Single,5-15 miles,Corporate Partner Allocation,Repeat Buyer,8,149.55,25.3,31.04,0.2989,0.2844,0.3614
4959,55-64,Empty Nester,<5 miles,Student Promo,Casual Fan,6,73.75,31.88,21.92,0.8574,0.3472,0.2759
4960,45-54,Student,15-30 miles,Lower Bowl,Season Ticket Holder,40,264.51,27.47,32.05,0.4171,0.2392,0.6056
4961,25-34,Couple,5-15 miles,Student Promo,Repeat Buyer,14,94.84,23.88,59.12,0.09,0.6548,0.4435
4962,25-34,Couple,30-60 miles,Season Ticket,Corporate Guest,7,368.23,28.06,28.3,0.2438,0.4705,0.552
4963,45-54,Student,5-15 miles,Group Sales,Season Ticket Holder,36,133.2,33.98,50.68,0.1688,0.3373,0.5628
4964,25-34,Family with Kids,5-15 miles,Family Pack,Premium Member,31,228.02,20.2,35.91,0.2361,0.8612,0.5875
4965,18-24,Family with Kids,15-30 miles,Season Ticket,Casual Fan,5,101.43,43.49,53.04,0.0456,0.5451,0.4499
4966,45-54,Family with Kids,15-30 miles,Lower Bowl,Repeat Buyer,13,81.45,43.92,49.42,0.1803,0.5076,0.4576
4967,25-34,Empty Nester,5-15 miles,Lower Bowl,New Fan,4,67.14,28.18,13.51,0.3238,0.7519,0.3
4968,18-24,Empty Nester,15-30 miles,Student Promo,Repeat Buyer,7,143.07,33.35,55.92,0.3576,0.444,0.438
4969,35-44,Student,30-60 miles,Upper Bowl,Corporate Guest,3,343.87,30.5,67.73,0.459,0.5549,0.5933
4970,35-44,Student,60+ miles,Club Level,Corporate Guest,4,350.46,27.88,14.56,0.1925,0.6493,0.5176
4971,25-34,Couple,30-60 miles,Student Promo,Casual Fan,7,74.68,21.87,6.81,0.1451,0.6546,0.2861
4972,35-44,Couple,30-60 miles,Lower Bowl,New Fan,1,63.43,25.5,12.05,0.2731,0.8198,0.2801
4973,65+,Family with Kids,5-15 miles,Group Sales,Corporate Guest,3,233.14,44.9,77.43,0.5533,0.382,0.5513
4974,18-24,Empty Nester,5-15 miles,Group Sales,Casual Fan,3,118.28,20.61,46.62,0.2403,0.8819,0.3889
4975,18-24,Family with Kids,30-60 miles,Student Promo,Repeat Buyer,8,149.56,42.02,30.38,0.2477,0.6734,0.4573
4976,35-44,Corporate,60+ miles,Club Level,Casual Fan,4,85.16,22.59,30.25,0.3532,0.6183,0.3119
4977,35-44,Single,<5 miles,Student Promo,Repeat Buyer,6,157.94,15.15,46.5,0.2244,0.4065,0.3692
4978,55-64,Family with Kids,15-30 miles,Family Pack,Repeat Buyer,11,114.46,9.49,37.99,0.1653,0.7266,0.3599
4979,35-44,Empty Nester,5-15 miles,Club Level,New Fan,1,46.21,21.56,60.87,0.432,0.6868,0.3239
4980,35-44,Empty Nester,15-30 miles,Student Promo,Repeat Buyer,11,158.24,33.73,45.87,0.2837,0.6684,0.4778
4981,55-64,Corporate,<5 miles,Club Level,Repeat Buyer,5,92.53,19.08,18.34,0.1361,0.7444,0.312
4982,18-24,Single,<5 miles,Upper Bowl,Season Ticket Holder,39,166.73,30.02,35.66,0.6102,0.1876,0.5251
4983,35-44,Student,30-60 miles,Corporate Partner Allocation,Repeat Buyer,10,162.25,14.34,44.07,0.1497,0.5099,0.3989
4984,25-34,Couple,5-15 miles,Premium Courtside,New Fan,4,79.08,24.79,7.2,0.4653,0.2309,0.227
4985,45-54,Single,15-30 miles,Season Ticket,Casual Fan,2,84.45,37.18,56.17,0.3034,0.4671,0.3862
4986,18-24,Family with Kids,15-30 miles,Premium Courtside,Premium Member,26,204.63,20.99,60.73,0.2824,0.8007,0.5858
4987,25-34,Single,60+ miles,Club Level,Casual Fan,7,85.37,13.68,6.0,0.2234,0.5229,0.2485
4988,35-44,Single,5-15 miles,Corporate Partner Allocation,Premium Member,32,323.7,11.45,37.58,0.3257,0.4054,0.5907
4989,35-44,Couple,30-60 miles,Lower Bowl,Corporate Guest,9,242.98,17.03,44.23,0.518,0.6393,0.4606
4990,35-44,Corporate,30-60 miles,Group Sales,Season Ticket Holder,35,151.77,26.72,56.82,0.2227,0.778,0.601
4991,45-54,Student,5-15 miles,Student Promo,New Fan,2,68.68,23.55,60.6,0.182,0.6774,0.3639
4992,65+,Single,<5 miles,Family Pack,Premium Member,24,214.24,27.82,48.14,0.1007,0.3157,0.5432
4993,35-44,Student,15-30 miles,Club Level,Season Ticket Holder,36,172.59,17.57,74.23,0.1459,0.5583,0.6061
4994,18-24,Family with Kids,5-15 miles,Group Sales,Casual Fan,7,93.07,34.22,41.03,0.2585,0.3899,0.3736
4995,25-34,Student,30-60 miles,Corporate Partner Allocation,Repeat Buyer,10,90.21,12.1,14.87,0.5452,0.5076,0.2607
4996,55-64,Single,5-15 miles,Season Ticket,Repeat Buyer,12,85.97,42.53,72.93,0.3844,0.3468,0.4694
4997,18-24,Corporate,5-15 miles,Upper Bowl,Casual Fan,3,59.51,12.12,32.16,0.2366,0.2661,0.2264
4998,45-54,Student,<5 miles,Family Pack,Repeat Buyer,9,164.74,11.11,50.71,0.283,0.2865,0.3686
4999,65+,Single,15-30 miles,Club Level,Casual Fan,3,56.74,34.74,15.23,0.4446,0.4813,0.279
5000,65+,Single,5-15 miles,Lower Bowl,Casual Fan,6,69.64,29.03,8.55,0.3451,0.3543,0.2644
5001,55-64,Corporate,5-15 miles,Group Sales,Casual Fan,6,59.12,17.32,70.23,0.4846,0.4993,0.3404
5002,25-34,Empty Nester,60+ miles,Group Sales,New Fan,2,73.73,35.66,22.36,0.133,0.4419,0.3154
5003,55-64,Corporate,<5 miles,Lower Bowl,Casual Fan,3,93.29,36.54,68.9,0.1735,0.8067,0.4602
5004,55-64,Empty Nester,5-15 miles,Lower Bowl,Casual Fan,8,101.43,8.42,47.7,0.5495,0.393,0.2972
5005,35-44,Corporate,30-60 miles,Season Ticket,Season Ticket Holder,38,144.76,20.04,23.76,0.365,0.1769,0.4587
5006,45-54,Corporate,<5 miles,Group Sales,Casual Fan,7,86.57,30.93,69.45,0.2445,0.7957,0.4521
5007,25-34,Single,5-15 miles,Premium Courtside,Premium Member,20,437.56,17.31,12.54,0.618,0.32,0.5702
5008,45-54,Couple,30-60 miles,Season Ticket,Season Ticket Holder,35,243.65,33.56,73.73,0.3352,0.3427,0.6779
5009,45-54,Family with Kids,5-15 miles,Corporate Partner Allocation,Casual Fan,3,60.87,25.86,42.83,0.5555,0.6113,0.3118
5010,25-34,Corporate,15-30 miles,Lower Bowl,Repeat Buyer,9,169.72,34.48,69.42,0.3968,0.3651,0.4877
5011,35-44,Couple,15-30 miles,Corporate Partner Allocation,Repeat Buyer,7,119.93,35.4,40.71,0.0396,0.6602,0.4358
5012,45-54,Corporate,15-30 miles,Corporate Partner Allocation,Repeat Buyer,10,159.55,38.98,36.85,0.6572,0.9527,0.4843
5013,35-44,Single,30-60 miles,Club Level,Casual Fan,7,61.0,32.3,46.8,0.1903,0.3227,0.3498
5014,25-34,Empty Nester,<5 miles,Season Ticket,Repeat Buyer,7,114.34,40.44,16.62,0.761,0.2718,0.3282
5015,35-44,Family with Kids,15-30 miles,Corporate Partner Allocation,Corporate Guest,9,174.09,16.41,48.19,0.4719,0.3985,0.3906
5016,45-54,Empty Nester,15-30 miles,Season Ticket,Casual Fan,2,97.43,43.59,64.58,0.724,0.3043,0.3962
5017,55-64,Couple,30-60 miles,Family Pack,Season Ticket Holder,39,228.86,39.87,17.84,0.2364,0.4753,0.6203
5018,25-34,Single,<5 miles,Premium Courtside,Casual Fan,8,55.46,41.0,21.06,0.3976,0.7518,0.3636
5019,25-34,Single,<5 miles,Premium Courtside,Repeat Buyer,6,80.05,41.55,62.57,0.112,0.5815,0.4499
5020,55-64,Couple,60+ miles,Corporate Partner Allocation,Casual Fan,5,97.79,9.12,63.53,0.1908,0.352,0.3256
5021,35-44,Family with Kids,15-30 miles,Upper Bowl,New Fan,4,41.58,44.65,19.57,0.1534,0.381,0.3178
5022,45-54,Student,5-15 miles,Upper Bowl,Repeat Buyer,8,144.09,31.53,47.78,0.4033,0.2965,0.4053
5023,25-34,Single,5-15 miles,Family Pack,Repeat Buyer,7,95.98,36.86,6.95,0.6142,0.6252,0.3265
5024,55-64,Student,5-15 miles,Premium Courtside,Casual Fan,4,80.02,26.54,59.38,0.7678,0.8578,0.3789
5025,45-54,Corporate,5-15 miles,Group Sales,Casual Fan,6,119.64,39.07,57.18,0.1344,0.3229,0.4353
5026,35-44,Couple,30-60 miles,Premium Courtside,Season Ticket Holder,37,171.34,13.64,13.36,0.344,0.5449,0.4716
5027,25-34,Corporate,5-15 miles,Student Promo,Season Ticket Holder,35,169.18,27.05,23.63,0.2601,0.4983,0.5236
5028,35-44,Student,30-60 miles,Club Level,Season Ticket Holder,41,212.51,27.04,15.6,0.2054,0.4291,0.5673
5029,25-34,Family with Kids,5-15 miles,Season Ticket,Season Ticket Holder,37,209.78,17.89,55.01,0.2107,0.6996,0.6158
5030,35-44,Couple,5-15 miles,Group Sales,Repeat Buyer,8,97.34,33.64,47.49,0.366,0.2586,0.3735
5031,18-24,Couple,15-30 miles,Family Pack,Casual Fan,6,85.86,11.34,72.1,0.5634,0.6698,0.3578
5032,25-34,Empty Nester,60+ miles,Student Promo,Casual Fan,5,86.65,16.39,23.78,0.1825,0.5063,0.2825
5033,55-64,Corporate,30-60 miles,Premium Courtside,Corporate Guest,12,331.57,19.52,6.08,0.1082,0.3431,0.4718
5034,45-54,Corporate,30-60 miles,Club Level,Season Ticket Holder,38,151.61,40.18,25.98,0.7513,0.7579,0.5742
5035,45-54,Corporate,<5 miles,Group Sales,Season Ticket Holder,37,162.94,44.37,76.04,0.1362,0.6693,0.7078
5036,45-54,Student,<5 miles,Premium Courtside,Casual Fan,3,117.98,44.94,43.9,0.3257,0.6313,0.4354
5037,55-64,Student,5-15 miles,Family Pack,Corporate Guest,8,208.2,25.81,76.57,0.2366,0.6175,0.5305
5038,18-24,Single,5-15 miles,Lower Bowl,New Fan,2,69.05,44.84,70.72,0.2528,0.829,0.4658
5039,25-34,Family with Kids,5-15 miles,Corporate Partner Allocation,Premium Member,39,358.43,44.86,59.31,0.1878,0.8349,0.8539
5040,35-44,Corporate,15-30 miles,Group Sales,Casual Fan,4,93.42,42.34,12.6,0.2582,0.6286,0.3569
5041,25-34,Student,15-30 miles,Lower Bowl,Repeat Buyer,14,126.28,13.54,21.37,0.2884,0.3905,0.3263
5042,35-44,Couple,30-60 miles,Family Pack,Casual Fan,8,115.67,18.21,44.06,0.1382,0.4962,0.365
5043,25-34,Couple,15-30 miles,Student Promo,New Fan,2,50.45,23.03,67.64,0.2296,0.0931,0.3004
5044,18-24,Corporate,15-30 miles,Premium Courtside,Casual Fan,8,75.19,24.4,54.26,0.4643,0.3318,0.3405
5045,35-44,Corporate,30-60 miles,Lower Bowl,Casual Fan,8,72.64,12.72,38.19,0.2254,0.4063,0.2889
5046,25-34,Empty Nester,<5 miles,Upper Bowl,Casual Fan,5,103.8,27.62,22.93,0.4882,0.245,0.2903
5047,25-34,Empty Nester,30-60 miles,Season Ticket,Season Ticket Holder,40,234.52,15.99,47.22,0.0982,0.2338,0.5878
5048,25-34,Couple,60+ miles,Season Ticket,Casual Fan,2,81.61,40.63,63.85,0.4192,0.3052,0.3879
5049,18-24,Corporate,30-60 miles,Premium Courtside,New Fan,2,70.91,29.0,76.38,0.1818,0.9034,0.436
5050,65+,Single,60+ miles,Group Sales,Casual Fan,4,77.05,21.28,23.13,0.6346,0.4594,0.2579
5051,25-34,Single,60+ miles,Corporate Partner Allocation,Season Ticket Holder,36,208.41,8.13,61.18,0.3025,0.6731,0.5817
5052,35-44,Family with Kids,<5 miles,Family Pack,Casual Fan,4,67.99,12.83,56.05,0.1704,0.1471,0.2764
5053,35-44,Empty Nester,<5 miles,Premium Courtside,Casual Fan,7,79.06,43.46,45.59,0.0722,0.3413,0.4065
5054,55-64,Corporate,15-30 miles,Family Pack,Repeat Buyer,15,176.73,21.22,53.21,0.1838,0.5915,0.4811
5055,45-54,Family with Kids,<5 miles,Lower Bowl,Casual Fan,4,66.76,30.95,79.86,0.3605,0.7019,0.4265
5056,18-24,Family with Kids,60+ miles,Club Level,Repeat Buyer,11,96.58,27.34,23.51,0.4039,0.5768,0.3515
5057,35-44,Corporate,<5 miles,Upper Bowl,Corporate Guest,8,204.38,9.39,13.03,0.5066,0.2476,0.3032
5058,35-44,Corporate,30-60 miles,Upper Bowl,Corporate Guest,8,244.04,42.62,9.98,0.1931,0.7304,0.503
5059,35-44,Corporate,<5 miles,Family Pack,Repeat Buyer,5,137.29,41.78,25.3,0.3359,0.2846,0.3795
5060,35-44,Single,5-15 miles,Corporate Partner Allocation,Premium Member,27,222.52,25.96,14.22,0.3441,0.3665,0.4874
5061,45-54,Single,15-30 miles,Premium Courtside,Casual Fan,4,116.53,37.85,49.82,0.6257,0.5866,0.4071
5062,35-44,Student,30-60 miles,Group Sales,Season Ticket Holder,39,134.71,8.93,23.35,0.563,0.5335,0.4438
5063,45-54,Single,15-30 miles,Lower Bowl,Season Ticket Holder,38,176.42,37.14,50.88,0.1542,0.594,0.6435
5064,35-44,Corporate,5-15 miles,Premium Courtside,Corporate Guest,3,237.0,33.37,77.82,0.4023,0.8573,0.5717
5065,35-44,Student,15-30 miles,Season Ticket,Casual Fan,2,118.84,25.61,51.1,0.3628,0.2283,0.3381
5066,45-54,Empty Nester,<5 miles,Corporate Partner Allocation,Season Ticket Holder,38,268.86,28.42,70.7,0.0674,0.3292,0.7013
5067,35-44,Empty Nester,60+ miles,Group Sales,Repeat Buyer,11,84.09,39.65,27.21,0.261,0.7776,0.417
5068,25-34,Corporate,30-60 miles,Club Level,Casual Fan,3,67.28,18.18,67.09,0.1064,0.6834,0.3664
5069,65+,Empty Nester,5-15 miles,Group Sales,Repeat Buyer,5,137.52,18.87,21.32,0.2088,0.3835,0.3121
5070,35-44,Empty Nester,15-30 miles,Lower Bowl,Casual Fan,2,87.85,40.42,45.65,0.3388,0.8131,0.4128
5071,25-34,Student,5-15 miles,Group Sales,Season Ticket Holder,39,153.02,16.66,79.22,0.5605,0.4661,0.5819
5072,65+,Couple,30-60 miles,Season Ticket,Casual Fan,2,116.25,39.9,19.04,0.7709,0.4196,0.3223
5073,18-24,Student,15-30 miles,Season Ticket,Repeat Buyer,9,141.75,11.42,68.31,0.1429,0.4408,0.4072
5074,35-44,Family with Kids,60+ miles,Premium Courtside,Casual Fan,3,67.46,32.8,70.26,0.4343,0.4629,0.3828
5075,45-54,Empty Nester,30-60 miles,Student Promo,Repeat Buyer,6,117.53,22.79,79.67,0.4356,0.6183,0.4361
5076,25-34,Family with Kids,<5 miles,Premium Courtside,Repeat Buyer,7,88.34,40.45,35.63,0.1991,0.4722,0.3918
5077,25-34,Corporate,5-15 miles,Group Sales,Casual Fan,8,116.64,31.01,26.75,0.3296,0.5862,0.3754
5078,45-54,Student,30-60 miles,Premium Courtside,Premium Member,22,403.57,16.69,8.84,0.1666,0.5308,0.5882
5079,35-44,Student,15-30 miles,Lower Bowl,New Fan,1,72.63,35.06,26.77,0.3569,0.4297,0.3036
5080,55-64,Couple,5-15 miles,Club Level,Casual Fan,6,84.41,15.74,24.68,0.164,0.4092,0.2764
5081,25-34,Single,15-30 miles,Club Level,Repeat Buyer,7,132.64,23.53,12.82,0.5424,0.2519,0.2879
5082,45-54,Empty Nester,5-15 miles,Premium Courtside,Season Ticket Holder,41,210.39,13.06,22.62,0.5555,0.4082,0.5126
5083,35-44,Student,15-30 miles,Student Promo,Repeat Buyer,12,114.45,44.94,53.67,0.2728,0.6805,0.5024
5084,35-44,Student,5-15 miles,Premium Courtside,Premium Member,22,243.61,10.87,24.97,0.3732,0.6944,0.4806
5085,55-64,Student,60+ miles,Premium Courtside,Repeat Buyer,8,107.48,44.09,15.22,0.1513,0.7616,0.4167
5086,55-64,Couple,<5 miles,Upper Bowl,Repeat Buyer,15,105.83,37.53,45.91,0.3137,0.8678,0.4878
5087,65+,Student,5-15 miles,Corporate Partner Allocation,Season Ticket Holder,40,265.56,11.58,76.33,0.6283,0.2007,0.622
5088,35-44,Empty Nester,30-60 miles,Lower Bowl,Casual Fan,7,104.04,44.52,29.83,0.2159,0.507,0.4093
5089,55-64,Couple,30-60 miles,Family Pack,New Fan,3,73.07,33.57,54.64,0.2322,0.8339,0.4076
5090,55-64,Student,5-15 miles,Student Promo,Season Ticket Holder,38,179.0,31.82,24.71,0.3858,0.4089,0.5486
5091,18-24,Student,<5 miles,Premium Courtside,Repeat Buyer,13,126.71,44.07,36.78,0.0872,0.2678,0.4502
5092,35-44,Empty Nester,15-30 miles,Club Level,Season Ticket Holder,41,271.89,22.01,21.27,0.3191,0.5003,0.6088
5093,25-34,Corporate,30-60 miles,Season Ticket,Repeat Buyer,10,85.73,12.96,40.29,0.1816,0.3829,0.3134
5094,25-34,Couple,60+ miles,Premium Courtside,Casual Fan,5,56.54,21.75,48.31,0.7138,0.6462,0.3104
5095,25-34,Couple,30-60 miles,Season Ticket,Corporate Guest,9,177.23,37.57,57.48,0.1201,0.4898,0.5077
5096,45-54,Single,15-30 miles,Season Ticket,Season Ticket Holder,39,238.22,15.14,13.23,0.1653,0.1438,0.5069
5097,18-24,Single,5-15 miles,Upper Bowl,Season Ticket Holder,36,255.48,16.49,48.27,0.2947,0.4012,0.5952
5098,18-24,Corporate,60+ miles,Season Ticket,Repeat Buyer,12,101.01,32.93,18.39,0.2379,0.3257,0.352
5099,45-54,Single,15-30 miles,Premium Courtside,Season Ticket Holder,35,135.25,29.89,7.7,0.4205,0.4216,0.4611
5100,18-24,Single,5-15 miles,Season Ticket,New Fan,4,52.34,41.67,32.85,0.3646,0.5987,0.3524
5101,35-44,Couple,15-30 miles,Club Level,New Fan,3,58.4,13.92,70.45,0.5048,0.5605,0.3194
5102,25-34,Corporate,<5 miles,Group Sales,Repeat Buyer,5,149.16,27.07,16.73,0.162,0.5987,0.3638
5103,35-44,Student,5-15 miles,Group Sales,Season Ticket Holder,38,150.65,40.69,7.5,0.1014,0.7111,0.5683
5104,55-64,Corporate,<5 miles,Lower Bowl,New Fan,2,66.03,44.01,49.7,0.6388,0.8136,0.4004
5105,18-24,Family with Kids,<5 miles,Family Pack,Premium Member,31,208.34,25.94,32.96,0.245,0.4197,0.5412
5106,18-24,Single,30-60 miles,Premium Courtside,Casual Fan,3,116.3,9.27,20.17,0.4381,0.1772,0.2196
5107,55-64,Empty Nester,5-15 miles,Upper Bowl,Casual Fan,7,75.84,44.08,20.98,0.2338,0.5015,0.3679
5108,25-34,Single,5-15 miles,Club Level,Premium Member,21,356.83,43.96,9.67,0.3516,0.5078,0.6278
5109,25-34,Family with Kids,30-60 miles,Lower Bowl,Repeat Buyer,10,152.67,44.57,62.53,0.1333,0.3104,0.5077
5110,55-64,Empty Nester,15-30 miles,Club Level,Season Ticket Holder,39,170.96,20.57,10.9,0.5516,0.5549,0.4901
5111,25-34,Family with Kids,15-30 miles,Lower Bowl,Premium Member,37,410.32,8.97,8.24,0.5765,0.3243,0.5986
5112,55-64,Family with Kids,15-30 miles,Club Level,Season Ticket Holder,40,247.61,18.58,45.21,0.4936,0.7025,0.63
5113,25-34,Single,5-15 miles,Student Promo,Casual Fan,5,67.77,44.55,5.58,0.4216,0.689,0.3339
5114,35-44,Family with Kids,30-60 miles,Upper Bowl,Casual Fan,5,96.88,9.63,37.03,0.5155,0.4278,0.2683
5115,25-34,Single,15-30 miles,Season Ticket,Repeat Buyer,13,175.1,41.59,31.18,0.4511,0.7057,0.4947
5116,35-44,Corporate,5-15 miles,Family Pack,Casual Fan,3,90.97,8.37,54.54,0.4607,0.6392,0.3064
5117,55-64,Student,5-15 miles,Upper Bowl,Premium Member,36,354.93,8.33,32.97,0.0684,0.6489,0.6527
5118,35-44,Family with Kids,30-60 miles,Student Promo,Corporate Guest,11,206.89,42.76,19.18,0.1858,0.4342,0.4772
5119,35-44,Couple,5-15 miles,Club Level,Casual Fan,5,105.52,13.14,45.78,0.1899,0.5106,0.3277
5120,45-54,Couple,30-60 miles,Student Promo,Season Ticket Holder,36,164.06,28.96,49.26,0.3723,0.4144,0.5649
5121,18-24,Family with Kids,5-15 miles,Student Promo,Casual Fan,6,92.74,10.36,18.97,0.3458,0.6057,0.2648
