promotion_id,game_id,promotion_flag,promotion_type,promotion_cost,expected_promotion_lift_pct,sponsor_category,sponsor_value_estimate
3502,3502,False,,0.0,0.0,,0.0
3503,3503,False,,0.0,0.0,,0.0
3504,3504,False,,0.0,0.0,,0.0
3505,3505,False,,0.0,0.0,,0.0
3506,3506,True,Premium Experience,29723.99,3.04,Financial,6452.15
3507,3507,True,Merchandise Giveaway,22308.34,8.09,Beverage,22047.09
3508,3508,True,Food Voucher,11469.42,4.17,Tech,29805.63
3509,3509,True,Family Night,7672.95,6.33,Auto,54613.44
3510,3510,False,,0.0,0.0,,0.0
3511,3511,True,Theme Night,15684.68,6.7,Financial,37376.1
3512,3512,True,Premium Experience,25575.41,3.45,Retail,52586.65
3513,3513,False,,0.0,0.0,,0.0
3514,3514,True,Corporate Partner Night,5216.25,2.26,Retail,56549.99
3515,3515,True,Student Discount,3490.78,4.44,Healthcare,74742.93
3516,3516,True,Student Discount,3681.01,3.37,Auto,49999.4
3517,3517,False,,0.0,0.0,,0.0
3518,3518,False,,0.0,0.0,,0.0
3519,3519,True,Corporate Partner Night,4301.88,3.65,Tech,26145.17
3520,3520,True,Corporate Partner Night,4584.34,2.8,Auto,33970.73
3521,3521,False,,0.0,0.0,,0.0
3522,3522,False,,0.0,0.0,,0.0
3523,3523,True,Premium Experience,28400.71,4.03,Tech,43025.58
3524,3524,False,,0.0,0.0,,0.0
3525,3525,True,Student Discount,3841.39,4.5,Healthcare,17742.73
3526,3526,True,Student Discount,3441.28,3.82,Tech,6751.31
3527,3527,True,Premium Experience,25809.17,3.8,Financial,62737.12
3528,3528,False,,0.0,0.0,,0.0
3529,3529,True,Community Night,7826.08,5.87,Retail,49901.28
3530,3530,False,,0.0,0.0,,0.0
3531,3531,True,Theme Night,18541.95,7.65,Tech,50143.94
3532,3532,False,,0.0,0.0,,0.0
3533,3533,True,Community Night,8118.45,4.24,Beverage,14611.52
3534,3534,True,Family Night,8469.36,5.97,Financial,69893.42
3535,3535,True,Merchandise Giveaway,24271.64,9.69,Beverage,30430.18
3536,3536,True,Merchandise Giveaway,24861.35,9.99,Retail,32373.44
3537,3537,True,Student Discount,3589.85,3.09,Healthcare,24195.04
3538,3538,False,,0.0,0.0,,0.0
3539,3539,False,,0.0,0.0,,0.0
3540,3540,True,Theme Night,20511.06,7.26,Tech,20509.72
3541,3541,False,,0.0,0.0,,0.0
3542,3542,True,Student Discount,3803.91,3.69,Beverage,17932.67
3543,3543,True,Food Voucher,12192.39,5.64,Tech,64031.84
3544,3544,False,,0.0,0.0,,0.0
3545,3545,True,Student Discount,3528.05,4.6,Healthcare,57210.6
3546,3546,True,Student Discount,3988.61,3.56,Retail,74919.69
3547,3547,True,Theme Night,19190.69,6.1,Financial,53134.5
3548,3548,False,,0.0,0.0,,0.0
3549,3549,True,Premium Experience,30660.95,4.52,Healthcare,67063.15
3550,3550,True,Food Voucher,11548.86,5.19,Healthcare,15140.71
3551,3551,True,Theme Night,18698.18,6.14,Tech,35077.61
3552,3552,False,,0.0,0.0,,0.0
3553,3553,False,,0.0,0.0,,0.0
3554,3554,False,,0.0,0.0,,0.0
3555,3555,True,Community Night,9878.68,4.22,Tech,15863.67
3556,3556,True,Premium Experience,32015.16,4.12,Tech,20164.18
3557,3557,False,,0.0,0.0,,0.0
3558,3558,True,Community Night,8944.79,5.31,Beverage,66597.15
3559,3559,False,,0.0,0.0,,0.0
3560,3560,True,Family Night,8380.22,5.19,Healthcare,11300.44
3561,3561,False,,0.0,0.0,,0.0
3562,3562,True,Food Voucher,12054.07,5.88,Healthcare,5513.92
3563,3563,True,Family Night,9179.16,5.26,Beverage,62623.75
3564,3564,True,Student Discount,3291.8,3.95,Auto,73451.71
3565,3565,True,Food Voucher,13649.98,4.25,Tech,63802.66
3566,3566,True,Corporate Partner Night,4499.74,3.47,Financial,7506.15
3567,3567,True,Merchandise Giveaway,19621.55,8.45,Auto,15673.42
3568,3568,True,Merchandise Giveaway,21978.59,9.89,Healthcare,55965.31
3569,3569,False,,0.0,0.0,,0.0
3570,3570,True,Food Voucher,11608.7,4.98,Financial,62726.13
3571,3571,True,Theme Night,16858.03,7.16,Retail,50615.75
3572,3572,True,Merchandise Giveaway,22920.04,8.38,Auto,33946.0
3573,3573,False,,0.0,0.0,,0.0
3574,3574,False,,0.0,0.0,,0.0
3575,3575,True,Merchandise Giveaway,19943.02,9.2,Healthcare,72596.01
3576,3576,False,,0.0,0.0,,0.0
3577,3577,False,,0.0,0.0,,0.0
3578,3578,True,Food Voucher,13274.72,4.52,Financial,23946.57
3579,3579,False,,0.0,0.0,,0.0
3580,3580,False,,0.0,0.0,,0.0
3581,3581,True,Community Night,7918.63,4.14,Auto,68821.34
3582,3582,False,,0.0,0.0,,0.0
3583,3583,True,Premium Experience,28043.65,4.37,Beverage,12717.13
3584,3584,True,Student Discount,3245.28,3.43,Auto,45785.25
3585,3585,True,Theme Night,15403.81,6.47,Tech,36534.84
3586,3586,False,,0.0,0.0,,0.0
3587,3587,False,,0.0,0.0,,0.0
3588,3588,True,Theme Night,16021.3,6.6,Retail,28027.11
3589,3589,True,Community Night,8209.17,5.5,Beverage,19378.15
3590,3590,False,,0.0,0.0,,0.0
3591,3591,False,,0.0,0.0,,0.0
3592,3592,True,Premium Experience,32668.95,4.99,Tech,51958.74
3593,3593,True,Premium Experience,25953.43,3.84,Auto,56254.11
3594,3594,True,Family Night,7066.26,5.33,Beverage,63189.44
3595,3595,False,,0.0,0.0,,0.0
3596,3596,True,Corporate Partner Night,4796.87,3.57,Auto,53712.59
3597,3597,False,,0.0,0.0,,0.0
3598,3598,False,,0.0,0.0,,0.0
3599,3599,True,Community Night,9790.09,4.58,Healthcare,15688.02
3600,3600,True,Merchandise Giveaway,19911.51,9.39,Financial,54302.66
3601,3601,True,Student Discount,3531.13,4.9,Financial,31858.47
3602,3602,True,Community Night,8131.71,4.49,Healthcare,53366.02
3603,3603,True,Merchandise Giveaway,21246.88,8.61,Tech,43482.52
3604,3604,True,Corporate Partner Night,5036.8,3.31,Financial,63544.64
3605,3605,False,,0.0,0.0,,0.0
3606,3606,True,Corporate Partner Night,4528.4,2.06,Beverage,55031.43
3607,3607,True,Theme Night,18635.29,7.63,Beverage,6997.47
3608,3608,True,Premium Experience,25880.76,3.04,Healthcare,45769.2
3609,3609,False,,0.0,0.0,,0.0
3610,3610,False,,0.0,0.0,,0.0
3611,3611,True,Food Voucher,13134.61,4.25,Financial,19131.58
3612,3612,False,,0.0,0.0,,0.0
3613,3613,False,,0.0,0.0,,0.0
3614,3614,True,Premium Experience,33916.74,4.6,Retail,50453.25
3615,3615,True,Community Night,9693.07,4.37,Auto,55104.52
3616,3616,False,,0.0,0.0,,0.0
3617,3617,False,,0.0,0.0,,0.0
3618,3618,False,,0.0,0.0,,0.0
3619,3619,False,,0.0,0.0,,0.0
3620,3620,True,Student Discount,3628.86,3.8,Beverage,21972.77
3621,3621,False,,0.0,0.0,,0.0
3622,3622,True,Community Night,7929.1,5.59,Auto,48123.56
3623,3623,False,,0.0,0.0,,0.0
3624,3624,True,Food Voucher,10941.59,4.54,Retail,51959.82
3625,3625,True,Food Voucher,10425.18,5.64,Financial,37155.36
3626,3626,True,Food Voucher,12198.81,5.12,Financial,5164.69
3627,3627,True,Student Discount,3273.17,4.97,Tech,22400.67
3628,3628,True,Merchandise Giveaway,23231.03,8.58,Beverage,24177.71
3629,3629,True,Community Night,8271.97,4.79,Beverage,51344.37
3630,3630,True,Merchandise Giveaway,25249.93,9.36,Healthcare,74943.59
3631,3631,True,Family Night,7352.55,6.88,Healthcare,68370.07
3632,3632,False,,0.0,0.0,,0.0
3633,3633,False,,0.0,0.0,,0.0
3634,3634,False,,0.0,0.0,,0.0
3635,3635,True,Community Night,8486.06,5.13,Retail,25002.03
3636,3636,True,Merchandise Giveaway,23418.12,9.85,Auto,45075.34
3637,3637,True,Corporate Partner Night,4833.95,2.66,Financial,33561.16
3638,3638,True,Food Voucher,10508.54,5.48,Retail,44734.39
3639,3639,False,,0.0,0.0,,0.0
3640,3640,False,,0.0,0.0,,0.0
3641,3641,False,,0.0,0.0,,0.0
3642,3642,True,Community Night,8795.07,4.99,Auto,69990.43
3643,3643,True,Community Night,9084.85,4.02,Financial,24525.92
3644,3644,False,,0.0,0.0,,0.0
3645,3645,False,,0.0,0.0,,0.0
3646,3646,False,,0.0,0.0,,0.0
3647,3647,True,Family Night,8803.17,6.87,Retail,8226.85
3648,3648,False,,0.0,0.0,,0.0
3649,3649,False,,0.0,0.0,,0.0
3650,3650,False,,0.0,0.0,,0.0
3651,3651,False,,0.0,0.0,,0.0
3652,3652,False,,0.0,0.0,,0.0
3653,3653,False,,0.0,0.0,,0.0
3654,3654,False,,0.0,0.0,,0.0
3655,3655,False,,0.0,0.0,,0.0
3656,3656,False,,0.0,0.0,,0.0
3657,3657,False,,0.0,0.0,,0.0
3658,3658,True,Student Discount,3702.7,4.63,Auto,39834.14
3659,3659,True,Theme Night,20329.56,6.77,Beverage,43641.46
3660,3660,True,Premium Experience,28615.03,4.17,Tech,56473.64
3661,3661,False,,0.0,0.0,,0.0
3662,3662,False,,0.0,0.0,,0.0
3663,3663,False,,0.0,0.0,,0.0
3664,3664,False,,0.0,0.0,,0.0
3665,3665,False,,0.0,0.0,,0.0
3666,3666,False,,0.0,0.0,,0.0
3667,3667,True,Premium Experience,29281.61,3.4,Beverage,10001.96
3668,3668,True,Student Discount,3823.85,3.93,Tech,47653.59
3669,3669,False,,0.0,0.0,,0.0
3670,3670,False,,0.0,0.0,,0.0
3671,3671,False,,0.0,0.0,,0.0
3672,3672,True,Theme Night,19443.01,7.28,Auto,18141.55
3673,3673,True,Theme Night,17474.8,7.86,Auto,8370.75
3674,3674,False,,0.0,0.0,,0.0
3675,3675,False,,0.0,0.0,,0.0
3676,3676,False,,0.0,0.0,,0.0
3677,3677,True,Student Discount,3726.6,4.02,Tech,19759.0
3678,3678,True,Premium Experience,33152.33,4.92,Financial,44369.68
3679,3679,False,,0.0,0.0,,0.0
3680,3680,True,Merchandise Giveaway,20528.75,9.0,Financial,46128.82
3681,3681,True,Merchandise Giveaway,23349.48,9.5,Healthcare,21406.77
3682,3682,True,Theme Night,18591.7,6.99,Auto,43257.47
3683,3683,True,Food Voucher,13036.35,5.78,Healthcare,49789.04
3684,3684,True,Merchandise Giveaway,19282.27,9.9,Retail,43919.75
3685,3685,False,,0.0,0.0,,0.0
3686,3686,True,Food Voucher,11325.99,4.51,Beverage,42359.13
3687,3687,False,,0.0,0.0,,0.0
3688,3688,True,Premium Experience,31145.35,4.48,Tech,6066.61
3689,3689,True,Family Night,9152.91,5.68,Financial,48767.72
3690,3690,True,Merchandise Giveaway,21590.12,8.38,Healthcare,30075.91
3691,3691,True,Community Night,8776.67,5.59,Financial,18749.58
3692,3692,True,Theme Night,19562.44,6.49,Financial,62361.72
3693,3693,True,Community Night,8671.35,4.9,Financial,34384.53
3694,3694,True,Community Night,9521.42,5.76,Retail,67553.95
3695,3695,True,Theme Night,17842.1,7.19,Auto,56415.53
3696,3696,False,,0.0,0.0,,0.0
3697,3697,False,,0.0,0.0,,0.0
3698,3698,True,Community Night,8467.11,5.79,Tech,46488.78
3699,3699,False,,0.0,0.0,,0.0
3700,3700,False,,0.0,0.0,,0.0
3701,3701,False,,0.0,0.0,,0.0
3702,3702,False,,0.0,0.0,,0.0
3703,3703,False,,0.0,0.0,,0.0
3704,3704,True,Student Discount,2975.24,3.59,Auto,30829.35
3705,3705,False,,0.0,0.0,,0.0
3706,3706,False,,0.0,0.0,,0.0
3707,3707,True,Food Voucher,10776.53,4.23,Financial,35862.67
3708,3708,True,Corporate Partner Night,4250.09,3.91,Auto,5925.45
3709,3709,True,Corporate Partner Night,5558.09,2.17,Auto,61075.73
3710,3710,False,,0.0,0.0,,0.0
3711,3711,True,Community Night,7739.21,4.01,Financial,41831.12
3712,3712,True,Theme Night,15821.22,7.27,Beverage,51826.46
3713,3713,False,,0.0,0.0,,0.0
3714,3714,True,Merchandise Giveaway,22405.92,8.09,Healthcare,18469.91
3715,3715,False,,0.0,0.0,,0.0
3716,3716,False,,0.0,0.0,,0.0
3717,3717,False,,0.0,0.0,,0.0
3718,3718,True,Family Night,7442.33,5.78,Retail,70147.72
3719,3719,False,,0.0,0.0,,0.0
3720,3720,True,Merchandise Giveaway,23111.41,8.33,Tech,54414.43
3721,3721,True,Student Discount,3661.12,4.84,Retail,7109.11
3722,3722,False,,0.0,0.0,,0.0
3723,3723,False,,0.0,0.0,,0.0
3724,3724,False,,0.0,0.0,,0.0
3725,3725,True,Student Discount,3740.74,3.53,Tech,34186.18
3726,3726,True,Premium Experience,32199.73,3.08,Retail,6574.94
3727,3727,False,,0.0,0.0,,0.0
3728,3728,False,,0.0,0.0,,0.0
3729,3729,False,,0.0,0.0,,0.0
3730,3730,False,,0.0,0.0,,0.0
3731,3731,True,Student Discount,3034.62,3.2,Financial,28924.36
3732,3732,False,,0.0,0.0,,0.0
3733,3733,False,,0.0,0.0,,0.0
3734,3734,True,Student Discount,3990.87,3.92,Auto,54089.3
3735,3735,False,,0.0,0.0,,0.0
3736,3736,False,,0.0,0.0,,0.0
3737,3737,False,,0.0,0.0,,0.0
3738,3738,False,,0.0,0.0,,0.0
3739,3739,False,,0.0,0.0,,0.0
3740,3740,True,Corporate Partner Night,5157.24,3.04,Retail,74372.89
3741,3741,True,Theme Night,19270.18,6.22,Tech,6047.58
3742,3742,False,,0.0,0.0,,0.0
3743,3743,False,,0.0,0.0,,0.0
3744,3744,True,Student Discount,3726.79,3.27,Financial,73052.68
3745,3745,True,Family Night,8726.46,5.18,Financial,46158.5
3746,3746,True,Theme Night,16482.5,6.14,Retail,47961.88
3747,3747,True,Family Night,8995.95,6.59,Retail,14005.32
3748,3748,False,,0.0,0.0,,0.0
3749,3749,True,Student Discount,3448.65,4.55,Healthcare,41638.49
3750,3750,True,Food Voucher,12250.96,5.35,Beverage,19904.52
3751,3751,False,,0.0,0.0,,0.0
3752,3752,False,,0.0,0.0,,0.0
3753,3753,True,Premium Experience,32039.2,3.76,Beverage,17441.32
3754,3754,True,Community Night,8086.78,4.08,Tech,59726.34
3755,3755,True,Theme Night,20458.05,7.52,Financial,33185.69
3756,3756,True,Merchandise Giveaway,23480.71,9.77,Auto,5919.19
3757,3757,False,,0.0,0.0,,0.0
3758,3758,True,Corporate Partner Night,5316.21,3.5,Healthcare,49315.22
3759,3759,True,Merchandise Giveaway,22506.62,9.04,Retail,64998.13
3760,3760,True,Corporate Partner Night,4743.52,2.42,Tech,37223.65
3761,3761,True,Food Voucher,11952.11,5.31,Beverage,8640.26
3762,3762,False,,0.0,0.0,,0.0
3763,3763,True,Community Night,9105.67,5.91,Auto,52710.96
3764,3764,False,,0.0,0.0,,0.0
3765,3765,False,,0.0,0.0,,0.0
3766,3766,True,Community Night,9545.3,4.53,Financial,10835.05
3767,3767,False,,0.0,0.0,,0.0
3768,3768,True,Food Voucher,11657.04,4.79,Retail,35020.17
3769,3769,False,,0.0,0.0,,0.0
3770,3770,True,Family Night,8988.0,6.26,Healthcare,40229.0
3771,3771,True,Premium Experience,32688.61,3.72,Tech,68201.3
3772,3772,True,Corporate Partner Night,5491.59,3.13,Beverage,41175.75
3773,3773,False,,0.0,0.0,,0.0
3774,3774,False,,0.0,0.0,,0.0
3775,3775,True,Premium Experience,32926.15,3.01,Financial,67149.97
3776,3776,True,Student Discount,2982.41,3.72,Financial,11216.56
3777,3777,True,Merchandise Giveaway,21441.19,8.02,Auto,27181.73
3778,3778,True,Family Night,8865.14,5.71,Retail,21831.38
3779,3779,True,Merchandise Giveaway,19494.88,9.34,Auto,23084.74
3780,3780,False,,0.0,0.0,,0.0
3781,3781,True,Theme Night,18999.49,7.19,Auto,27627.29
3782,3782,False,,0.0,0.0,,0.0
3783,3783,False,,0.0,0.0,,0.0
3784,3784,False,,0.0,0.0,,0.0
3785,3785,False,,0.0,0.0,,0.0
3786,3786,True,Corporate Partner Night,4766.87,3.82,Financial,17255.55
3787,3787,True,Corporate Partner Night,4611.66,3.87,Auto,73607.73
3788,3788,True,Corporate Partner Night,4266.83,3.92,Healthcare,14610.71
3789,3789,True,Community Night,9406.48,5.31,Auto,6198.28
3790,3790,False,,0.0,0.0,,0.0
3791,3791,False,,0.0,0.0,,0.0
3792,3792,True,Theme Night,16399.47,6.37,Financial,34370.0
3793,3793,False,,0.0,0.0,,0.0
3794,3794,True,Family Night,6825.71,6.52,Healthcare,47157.39
3795,3795,True,Corporate Partner Night,4506.73,2.82,Financial,7660.42
3796,3796,False,,0.0,0.0,,0.0
3797,3797,True,Theme Night,20273.28,6.34,Healthcare,64196.98
3798,3798,True,Food Voucher,13346.37,4.32,Healthcare,7621.17
3799,3799,True,Community Night,8749.15,5.49,Financial,8355.49
3800,3800,False,,0.0,0.0,,0.0
3801,3801,False,,0.0,0.0,,0.0
3802,3802,True,Theme Night,16443.4,6.49,Auto,64442.04
3803,3803,True,Theme Night,17834.34,6.51,Healthcare,11127.1
3804,3804,False,,0.0,0.0,,0.0
3805,3805,True,Premium Experience,26419.32,3.1,Beverage,50568.64
3806,3806,True,Student Discount,3673.23,3.73,Healthcare,15513.11
3807,3807,True,Student Discount,3285.16,3.71,Beverage,32765.55
3808,3808,True,Family Night,8334.54,5.05,Financial,35901.54
3809,3809,False,,0.0,0.0,,0.0
3810,3810,True,Community Night,9584.08,5.18,Retail,44147.48
3811,3811,False,,0.0,0.0,,0.0
3812,3812,True,Corporate Partner Night,4309.87,3.59,Healthcare,17900.3
3813,3813,False,,0.0,0.0,,0.0
3814,3814,True,Family Night,8105.55,5.46,Healthcare,56690.39
3815,3815,False,,0.0,0.0,,0.0
3816,3816,True,Family Night,9159.41,5.81,Healthcare,6678.7
3817,3817,True,Theme Night,18150.02,6.15,Tech,16772.96
3818,3818,False,,0.0,0.0,,0.0
3819,3819,False,,0.0,0.0,,0.0
3820,3820,True,Premium Experience,31310.11,3.34,Healthcare,57356.17
3821,3821,True,Community Night,9243.74,5.41,Financial,52054.98
3822,3822,True,Theme Night,15503.2,6.0,Healthcare,34153.84
3823,3823,True,Community Night,10249.2,5.2,Auto,62158.72
3824,3824,True,Student Discount,3241.06,3.82,Auto,6492.72
3825,3825,True,Family Night,7404.94,6.62,Tech,69833.62
3826,3826,False,,0.0,0.0,,0.0
3827,3827,True,Corporate Partner Night,4677.79,2.88,Beverage,20798.09
3828,3828,True,Premium Experience,32284.71,4.72,Healthcare,62743.06
3829,3829,True,Family Night,8337.28,5.48,Auto,31320.35
3830,3830,True,Community Night,9931.08,4.82,Healthcare,8826.45
3831,3831,False,,0.0,0.0,,0.0
3832,3832,True,Theme Night,15419.23,7.17,Auto,71635.68
3833,3833,False,,0.0,0.0,,0.0
3834,3834,True,Student Discount,3631.24,3.07,Tech,13907.04
3835,3835,True,Family Night,7805.96,6.41,Financial,48775.47
3836,3836,False,,0.0,0.0,,0.0
3837,3837,True,Family Night,8401.18,6.84,Beverage,58848.48
3838,3838,False,,0.0,0.0,,0.0
3839,3839,True,Theme Night,18926.33,6.7,Financial,23722.37
3840,3840,True,Premium Experience,30359.77,4.65,Tech,69143.21
3841,3841,True,Theme Night,16818.43,6.6,Financial,55994.07
3842,3842,False,,0.0,0.0,,0.0
3843,3843,False,,0.0,0.0,,0.0
3844,3844,True,Corporate Partner Night,4849.25,2.28,Financial,11892.87
3845,3845,True,Merchandise Giveaway,22509.86,8.27,Beverage,11534.45
3846,3846,False,,0.0,0.0,,0.0
3847,3847,True,Merchandise Giveaway,19524.08,9.57,Retail,33784.08
3848,3848,False,,0.0,0.0,,0.0
3849,3849,False,,0.0,0.0,,0.0
3850,3850,True,Student Discount,3382.42,4.07,Beverage,33110.55
3851,3851,True,Community Night,8084.79,4.45,Financial,42059.35
3852,3852,True,Theme Night,19275.3,7.98,Auto,27171.87
3853,3853,True,Food Voucher,11459.84,5.84,Beverage,46383.7
3854,3854,False,,0.0,0.0,,0.0
3855,3855,True,Theme Night,19306.31,7.14,Financial,9439.54
3856,3856,False,,0.0,0.0,,0.0
3857,3857,True,Merchandise Giveaway,22883.45,8.25,Auto,23169.94
3858,3858,True,Merchandise Giveaway,22985.95,9.73,Beverage,74150.89
3859,3859,True,Theme Night,15722.87,6.48,Auto,64316.42
3860,3860,False,,0.0,0.0,,0.0
3861,3861,False,,0.0,0.0,,0.0
3862,3862,True,Corporate Partner Night,5725.72,2.62,Beverage,67801.79
3863,3863,True,Premium Experience,33930.18,3.03,Auto,32248.33
3864,3864,False,,0.0,0.0,,0.0
3865,3865,True,Family Night,7011.13,5.5,Beverage,18996.2
3866,3866,False,,0.0,0.0,,0.0
3867,3867,False,,0.0,0.0,,0.0
3868,3868,True,Merchandise Giveaway,25124.98,9.73,Healthcare,23323.29
3869,3869,True,Student Discount,3841.06,3.24,Auto,71906.92
3870,3870,False,,0.0,0.0,,0.0
3871,3871,True,Family Night,8111.48,6.63,Auto,65447.59
3872,3872,False,,0.0,0.0,,0.0
3873,3873,True,Food Voucher,12534.93,5.03,Beverage,9277.69
3874,3874,False,,0.0,0.0,,0.0
3875,3875,False,,0.0,0.0,,0.0
3876,3876,True,Student Discount,3389.99,3.31,Beverage,62251.89
3877,3877,False,,0.0,0.0,,0.0
3878,3878,True,Family Night,7007.79,6.81,Healthcare,22083.32
3879,3879,True,Student Discount,3623.61,4.92,Auto,73689.12
3880,3880,True,Corporate Partner Night,5682.7,3.71,Retail,70276.52
3881,3881,False,,0.0,0.0,,0.0
3882,3882,True,Food Voucher,12069.27,4.98,Retail,63191.85
3883,3883,True,Community Night,9766.09,4.58,Beverage,64213.6
3884,3884,False,,0.0,0.0,,0.0
3885,3885,True,Family Night,7902.48,5.53,Auto,66269.65
3886,3886,True,Corporate Partner Night,4880.85,3.9,Auto,51928.11
3887,3887,False,,0.0,0.0,,0.0
3888,3888,True,Family Night,8881.91,6.41,Auto,39939.55
3889,3889,False,,0.0,0.0,,0.0
3890,3890,False,,0.0,0.0,,0.0
3891,3891,True,Food Voucher,11755.18,5.44,Auto,13522.94
3892,3892,False,,0.0,0.0,,0.0
3893,3893,True,Family Night,8002.6,6.46,Auto,17170.78
3894,3894,False,,0.0,0.0,,0.0
3895,3895,False,,0.0,0.0,,0.0
3896,3896,True,Theme Night,20649.38,6.84,Auto,60364.21
3897,3897,True,Merchandise Giveaway,19630.02,9.33,Financial,46125.08
3898,3898,False,,0.0,0.0,,0.0
3899,3899,True,Food Voucher,11717.73,5.37,Tech,34313.84
3900,3900,False,,0.0,0.0,,0.0
3901,3901,False,,0.0,0.0,,0.0
3902,3902,False,,0.0,0.0,,0.0
3903,3903,True,Community Night,8842.78,5.72,Auto,29602.52
3904,3904,False,,0.0,0.0,,0.0
3905,3905,False,,0.0,0.0,,0.0
3906,3906,True,Merchandise Giveaway,24176.41,8.54,Financial,41806.0
3907,3907,True,Merchandise Giveaway,23603.92,8.23,Auto,53011.85
3908,3908,True,Merchandise Giveaway,24507.5,8.4,Retail,28803.39
3909,3909,False,,0.0,0.0,,0.0
3910,3910,True,Food Voucher,10763.61,4.7,Healthcare,74437.36
3911,3911,False,,0.0,0.0,,0.0
3912,3912,False,,0.0,0.0,,0.0
3913,3913,False,,0.0,0.0,,0.0
3914,3914,False,,0.0,0.0,,0.0
3915,3915,False,,0.0,0.0,,0.0
3916,3916,True,Corporate Partner Night,5300.09,2.67,Beverage,40412.75
3917,3917,True,Food Voucher,12318.57,4.25,Retail,33443.26
3918,3918,True,Family Night,8902.9,6.58,Retail,32170.4
3919,3919,False,,0.0,0.0,,0.0
3920,3920,True,Community Night,8158.89,4.48,Healthcare,62523.61
3921,3921,False,,0.0,0.0,,0.0
3922,3922,True,Food Voucher,12804.63,4.5,Beverage,22406.78
3923,3923,True,Corporate Partner Night,5208.22,2.39,Auto,67739.15
3924,3924,False,,0.0,0.0,,0.0
3925,3925,False,,0.0,0.0,,0.0
3926,3926,False,,0.0,0.0,,0.0
3927,3927,True,Merchandise Giveaway,22385.88,9.58,Financial,17986.3
3928,3928,True,Community Night,10030.6,5.83,Retail,17304.61
3929,3929,False,,0.0,0.0,,0.0
3930,3930,True,Merchandise Giveaway,20433.62,9.92,Retail,72140.66
3931,3931,False,,0.0,0.0,,0.0
3932,3932,True,Food Voucher,11095.07,5.25,Healthcare,65738.34
3933,3933,False,,0.0,0.0,,0.0
3934,3934,True,Food Voucher,10483.36,4.61,Retail,18798.3
3935,3935,False,,0.0,0.0,,0.0
3936,3936,False,,0.0,0.0,,0.0
3937,3937,False,,0.0,0.0,,0.0
3938,3938,True,Corporate Partner Night,4345.22,3.07,Auto,72609.12
3939,3939,True,Family Night,9065.12,6.66,Beverage,5044.76
3940,3940,True,Premium Experience,27008.06,3.1,Financial,22493.64
3941,3941,False,,0.0,0.0,,0.0
3942,3942,True,Student Discount,3597.65,4.46,Beverage,73601.43
3943,3943,True,Corporate Partner Night,5310.91,2.65,Beverage,40599.61
3944,3944,False,,0.0,0.0,,0.0
3945,3945,True,Community Night,7652.04,4.38,Healthcare,47653.03
3946,3946,True,Merchandise Giveaway,21606.83,8.88,Financial,8345.68
3947,3947,False,,0.0,0.0,,0.0
3948,3948,False,,0.0,0.0,,0.0
3949,3949,True,Premium Experience,34251.22,4.18,Retail,71308.21
3950,3950,False,,0.0,0.0,,0.0
3951,3951,True,Student Discount,3730.9,4.5,Healthcare,29815.67
3952,3952,True,Theme Night,15946.9,6.7,Financial,39495.42
3953,3953,True,Student Discount,3105.17,4.75,Beverage,53586.99
3954,3954,True,Corporate Partner Night,4978.74,3.13,Tech,63002.66
3955,3955,True,Theme Night,19512.77,6.32,Financial,69731.2
3956,3956,False,,0.0,0.0,,0.0
3957,3957,False,,0.0,0.0,,0.0
3958,3958,True,Premium Experience,30468.75,3.69,Healthcare,10363.64
3959,3959,True,Corporate Partner Night,4921.49,2.55,Financial,35514.22
