game_id,arena_capacity,actual_attendance,capacity_pct,expected_attendance_baseline,attendance_variance,attendance_tier
3520,17608,15311,86.95,15741,-430,Medium
3521,17608,15120,85.87,15447,-327,Medium
3522,17608,15103,85.77,15675,-572,Medium
3523,17608,15934,90.49,16157,-223,High
3524,17608,14390,81.72,14764,-374,Medium
3525,17608,15672,89.0,15646,26,High
3526,17608,16764,95.21,16845,-81,Sellout
3527,18418,18418,100.0,18418,0,Sellout
3528,18418,16881,91.65,17442,-561,High
3529,18418,14133,76.73,15362,-1229,Medium
3530,18418,16014,86.95,16378,-364,Medium
3531,18418,16745,90.92,17197,-452,High
3532,18418,17436,94.67,16351,1085,High
3533,18418,18418,100.0,18316,102,Sellout
3534,18418,17761,96.43,16805,956,Sellout
3535,18418,18418,100.0,18418,0,Sellout
3536,18418,16576,90.0,18029,-1453,High
3537,18418,16827,91.36,17455,-628,High
3538,18418,14991,81.39,16095,-1104,Medium
3539,18418,17517,95.11,16363,1154,Sellout
3540,18418,17753,96.39,17134,619,Sellout
3541,18418,15873,86.18,15579,294,Medium
3542,18418,16784,91.13,17203,-419,High
3543,18418,17426,94.61,17762,-336,High
3544,18418,16589,90.07,17222,-633,High
3545,18418,17547,95.27,17068,479,Sellout
3546,18418,16824,91.35,16747,77,High
3547,18418,17531,95.18,17019,512,Sellout
3548,18418,17138,93.05,16829,309,High
3549,18418,17499,95.01,16891,608,Sellout
3550,18418,18418,100.0,18418,0,Sellout
3551,18418,17119,92.95,16307,812,High
3552,18418,15780,85.68,15235,545,Medium
3553,18418,16205,87.98,16584,-379,Medium
3554,18418,17419,94.58,17059,360,High
3555,18418,18173,98.67,17945,228,Sellout
3556,18418,16840,91.43,16980,-140,High
3557,18418,15784,85.7,15797,-13,Medium
3558,18418,18418,100.0,17756,662,Sellout
3559,18418,16905,91.79,16506,399,High
3560,18418,18418,100.0,18418,0,Sellout
3561,18418,16735,90.86,16705,30,High
3562,18418,17436,94.67,16588,848,High
3563,18418,18418,100.0,18299,119,Sellout
3564,18418,18192,98.77,18418,-226,Sellout
3565,18418,17498,95.0,17762,-264,Sellout
3566,18418,15740,85.46,16366,-626,Medium
3567,18418,17507,95.05,18303,-796,Sellout
3568,19800,19800,100.0,19800,0,Sellout
3569,19800,17776,89.78,16455,1321,High
3570,19800,19800,100.0,19800,0,Sellout
3571,19800,19675,99.37,19320,355,Sellout
3572,19800,19028,96.1,19458,-430,Sellout
3573,19800,16530,83.48,17407,-877,Medium
3574,19800,17223,86.98,17389,-166,Medium
3575,19800,19188,96.91,19758,-570,Sellout
3576,19800,18413,92.99,17848,565,High
3577,19800,17591,88.84,17471,120,High
3578,19800,18612,94.0,17934,678,High
3579,19800,16809,84.89,16617,192,Medium
3580,19800,17614,88.96,18953,-1339,High
3581,19800,18286,92.35,18423,-137,High
3582,19800,18581,93.84,18274,307,High
3583,19800,18380,92.83,18162,218,High
3584,19800,16911,85.41,17350,-439,Medium
3585,19800,17867,90.24,18255,-388,High
3586,19800,17235,87.05,17761,-526,Medium
3587,19800,17667,89.23,18989,-1322,High
3588,19800,18224,92.04,18247,-23,High
3589,19800,18343,92.64,17726,617,High
3590,19800,17333,87.54,17709,-376,Medium
3591,19800,16883,85.27,17867,-984,Medium
3592,19800,19554,98.76,18766,788,Sellout
3593,19800,19800,100.0,19800,0,Sellout
3594,19800,16790,84.8,17139,-349,Medium
3595,19800,16065,81.14,16808,-743,Medium
3596,19800,17677,89.28,17792,-115,High
3597,19800,17728,89.54,17506,222,High
3598,19800,17115,86.44,17471,-356,Medium
3599,19800,16677,84.23,17920,-1243,Medium
3600,19800,19093,96.43,18332,761,Sellout
3601,19800,19800,100.0,19703,97,Sellout
3602,19800,19800,100.0,19324,476,Sellout
3603,19800,19586,98.92,19552,34,Sellout
3604,19800,19625,99.12,18459,1166,Sellout
3605,19800,16895,85.33,17075,-180,Medium
3606,19800,15951,80.56,16429,-478,Medium
3607,19800,19016,96.04,19413,-397,Sellout
3608,19800,19800,100.0,18533,1267,Sellout
3609,18206,16009,87.93,16145,-136,Medium
3610,18206,16098,88.42,14946,1152,High
3611,18206,16298,89.52,16634,-336,High
3612,18206,14342,78.78,15350,-1008,Medium
3613,18206,16840,92.5,16331,509,High
3614,18206,17595,96.64,18062,-467,Sellout
3615,18206,17343,95.26,17122,221,Sellout
3616,18206,16268,89.36,16122,146,High
3617,18206,15055,82.69,14919,136,Medium
3618,18206,17254,94.77,16054,1200,High
3619,18206,17047,93.63,16863,184,High
3620,18206,16543,90.87,16456,87,High
3621,18206,14544,79.89,14802,-258,Medium
3622,18206,17795,97.74,17403,392,Sellout
3623,18206,15820,86.89,15496,324,Medium
3624,18206,16609,91.23,16901,-292,High
3625,18206,18052,99.15,17366,686,Sellout
3626,18206,15933,87.52,16082,-149,Medium
3627,18206,17097,93.91,16675,422,High
3628,18206,16511,90.69,17477,-966,High
3629,18206,17427,95.72,16762,665,Sellout
3630,18206,18047,99.13,18206,-159,Sellout
3631,18206,17879,98.2,17388,491,Sellout
3632,18206,17287,94.95,16354,933,High
3633,18206,15588,85.62,15289,299,Medium
3634,18206,16957,93.14,16117,840,High
3635,18206,16069,88.26,16854,-785,High
3636,18206,17536,96.32,17596,-60,Sellout
3637,18206,16085,88.35,16557,-472,High
3638,18206,16115,88.51,16596,-481,High
3639,18206,13830,75.96,14979,-1149,Medium
3640,18206,17091,93.88,17032,59,High
3641,18206,16969,93.21,16284,685,High
3642,18206,18066,99.23,17144,922,Sellout
3643,18206,16219,89.09,16989,-770,High
3644,18206,14812,81.36,15161,-349,Medium
3645,18206,15407,84.63,15946,-539,Medium
3646,18206,16182,88.88,16771,-589,High
3647,18206,17184,94.39,17400,-216,High
3648,18206,15844,87.03,15830,14,Medium
3649,18206,15911,87.39,16122,-211,Medium
3650,20356,16112,79.15,17246,-1134,Medium
3651,20356,18837,92.54,18048,789,High
3652,20356,18008,88.47,17863,145,High
3653,20356,17185,84.42,16865,320,Medium
3654,20356,17591,86.42,17224,367,Medium
3655,20356,18373,90.26,17871,502,High
3656,20356,18810,92.41,18685,125,High
3657,20356,18147,89.15,18826,-679,High
3658,20356,20356,100.0,20315,41,Sellout
3659,20356,19278,94.7,18758,520,High
3660,20356,17623,86.57,18354,-731,Medium
3661,20356,16150,79.34,16869,-719,Medium
3662,20356,19856,97.54,18235,1621,Sellout
3663,20356,18686,91.8,18819,-133,High
3664,20356,16193,79.55,16745,-552,Medium
3665,20356,17272,84.85,17703,-431,Medium
3666,20356,18015,88.5,17648,367,High
3667,20356,19293,94.78,19680,-387,High
3668,20356,19049,93.58,18940,109,High
3669,20356,19762,97.08,17881,1881,Sellout
3670,20356,16006,78.63,17285,-1279,Medium
3671,20356,16827,82.66,17157,-330,Medium
3672,20356,19539,95.99,19489,50,Sellout
3673,20356,19326,94.94,20356,-1030,High
3674,20356,19178,94.21,18757,421,High
3675,20356,19551,96.05,18822,729,Sellout
3676,20356,16466,80.89,17596,-1130,Medium
3677,20356,17921,88.04,17988,-67,High
3678,20356,19160,94.12,19011,149,High
3679,20356,18643,91.58,18175,468,High
3680,20356,20356,100.0,20356,0,Sellout
3681,20356,18590,91.32,19194,-604,High
3682,20356,19078,93.72,18640,438,High
3683,20356,19044,93.55,19148,-104,High
3684,20356,20356,100.0,20356,0,Sellout
3685,20356,18045,88.65,18032,13,High
3686,20356,19056,93.61,18722,334,High
3687,20356,17130,84.15,17122,8,Medium
3688,20356,19456,95.58,19232,224,Sellout
3689,20356,18925,92.97,18991,-66,High
3690,20356,18422,90.5,19185,-763,High
3691,19621,19546,99.62,18898,648,Sellout
3692,19621,19621,100.0,19183,438,Sellout
3693,19621,18514,94.36,17744,770,High
3694,19621,18350,93.52,17820,530,High
3695,19621,18145,92.48,18754,-609,High
3696,19621,18634,94.97,19383,-749,High
3697,19621,19561,99.69,18842,719,Sellout
3698,19621,17615,89.78,18560,-945,High
3699,19621,16251,82.82,16789,-538,Medium
3700,19621,18461,94.09,16776,1685,High
3701,19621,18297,93.25,17899,398,High
3702,19621,18101,92.25,17976,125,High
3703,19621,16714,85.18,18167,-1453,Medium
3704,19621,16930,86.29,17457,-527,Medium
3705,19621,17151,87.41,16495,656,Medium
3706,19621,15666,79.84,16830,-1164,Medium
3707,19621,18029,91.89,17713,316,High
3708,19621,17311,88.23,18395,-1084,High
3709,19621,17268,88.01,17758,-490,High
3710,19621,15701,80.02,16936,-1235,Medium
3711,19621,17478,89.08,17403,75,High
3712,19621,18144,92.47,19478,-1334,High
3713,19621,19267,98.2,19333,-66,Sellout
3714,19621,19621,100.0,19621,0,Sellout
3715,19621,16787,85.56,16630,157,Medium
3716,19621,17636,89.88,17271,365,High
3717,19621,17939,91.43,17761,178,High
3718,19621,19621,100.0,19621,0,Sellout
3719,19621,17609,89.75,17663,-54,High
3720,19621,18511,94.34,18281,230,High
3721,19621,16723,85.23,17580,-857,Medium
3722,19621,18139,92.45,18450,-311,High
3723,19621,19621,100.0,18565,1056,Sellout
3724,19621,18886,96.25,18506,380,Sellout
3725,19621,19621,100.0,18702,919,Sellout
3726,19621,17354,88.45,17086,268,High
3727,19621,17321,88.28,17895,-574,High
3728,19621,16555,84.37,16794,-239,Medium
3729,19621,16550,84.35,17917,-1367,Medium
3730,19621,18596,94.78,17517,1079,High
3731,19621,18536,94.47,17833,703,High
3732,19156,17317,90.4,17958,-641,High
3733,19156,18676,97.49,18090,586,Sellout
3734,19156,19156,100.0,19131,25,Sellout
3735,19156,18646,97.34,18587,59,Sellout
3736,19156,18080,94.38,17715,365,High
3737,19156,17990,93.91,17553,437,High
3738,19156,17417,90.92,17123,294,High
3739,19156,18547,96.82,18431,116,Sellout
3740,19156,19156,100.0,19156,0,Sellout
3741,19156,19104,99.73,19156,-52,Sellout
3742,19156,19012,99.25,18316,696,Sellout
3743,19156,18593,97.06,17075,1518,Sellout
3744,19156,16897,88.21,17755,-858,High
3745,19156,19156,100.0,19156,0,Sellout
3746,19156,18834,98.32,19156,-322,Sellout
3747,19156,19013,99.25,18591,422,Sellout
3748,19156,17721,92.51,17395,326,High
3749,19156,18408,96.1,18305,103,Sellout
3750,19156,19085,99.63,19156,-71,Sellout
3751,19156,17677,92.28,18039,-362,High
3752,19156,18563,96.9,19146,-583,Sellout
3753,19156,16590,86.6,17909,-1319,Medium
3754,19156,19013,99.25,18071,942,Sellout
3755,19156,19156,100.0,18700,456,Sellout
3756,19156,19156,100.0,19156,0,Sellout
3757,19156,18508,96.62,18775,-267,Sellout
3758,19156,18953,98.94,18577,376,Sellout
3759,19156,18889,98.61,19156,-267,Sellout
3760,19156,17925,93.57,18362,-437,High
3761,19156,19156,100.0,19156,0,Sellout
3762,19156,17762,92.72,18048,-286,High
3763,19156,19156,100.0,19156,0,Sellout
3764,19156,18961,98.98,18769,192,Sellout
3765,19156,16173,84.43,17241,-1068,Medium
3766,19156,19117,99.8,19156,-39,Sellout
3767,19156,18715,97.7,18426,289,Sellout
3768,19156,19156,100.0,18824,332,Sellout
3769,19156,16674,87.04,18043,-1369,Medium
3770,19156,18163,94.82,18902,-739,High
3771,19156,18466,96.4,18228,238,Sellout
3772,19156,18466,96.4,19156,-690,Sellout
3773,17732,17732,100.0,16997,735,Sellout
3774,17732,16864,95.1,16908,-44,Sellout
3775,17732,16237,91.57,15892,345,High
3776,17732,16533,93.24,15614,919,High
3777,17732,17122,96.56,17732,-610,Sellout
3778,17732,17732,100.0,17507,225,Sellout
3779,17732,17732,100.0,17732,0,Sellout
3780,17732,15343,86.53,15226,117,Medium
3781,17732,16390,92.43,16548,-158,High
3782,17732,15870,89.5,15758,112,High
3783,17732,13946,78.65,16021,-2075,Medium
3784,17732,16828,94.9,15945,883,High
3785,17732,14141,79.75,15088,-947,Medium
3786,17732,17373,97.98,16114,1259,Sellout
3787,17732,14800,83.46,15474,-674,Medium
3788,17732,17256,97.32,17732,-476,Sellout
3789,17732,16900,95.31,16613,287,Sellout
3790,17732,15473,87.26,15281,192,Medium
3791,17732,15623,88.11,15303,320,High
3792,17732,16587,93.54,16330,257,High
3793,17732,16152,91.09,16251,-99,High
3794,17732,17732,100.0,17732,0,Sellout
3795,17732,17563,99.05,17150,413,Sellout
3796,17732,15104,85.18,15595,-491,Medium
3797,17732,16961,95.65,16876,85,Sellout
3798,17732,15286,86.21,16488,-1202,Medium
3799,17732,17061,96.22,16881,180,Sellout
3800,17732,17257,97.32,17188,69,Sellout
3801,17732,16126,90.94,16155,-29,High
3802,17732,17266,97.37,16056,1210,Sellout
3803,17732,16995,95.84,15935,1060,Sellout
3804,17732,16490,93.0,15841,649,High
3805,17732,17732,100.0,17237,495,Sellout
3806,17732,17109,96.49,17034,75,Sellout
3807,17732,16511,93.11,16293,218,High
3808,17732,17149,96.71,16842,307,Sellout
3809,17732,15570,87.81,15143,427,Medium
3810,17732,17732,100.0,17732,0,Sellout
3811,17732,16185,91.28,15801,384,High
3812,17732,15758,88.87,15712,46,High
3813,17732,16456,92.8,16157,299,High
3814,19077,19077,100.0,18383,694,Sellout
3815,19077,16911,88.65,17411,-500,High
3816,19077,19042,99.82,18941,101,Sellout
3817,19077,18134,95.06,18076,58,Sellout
3818,19077,14837,77.77,15614,-777,Medium
3819,19077,16974,88.98,15912,1062,High
3820,19077,16126,84.53,16756,-630,Medium
3821,19077,19077,100.0,18852,225,Sellout
3822,19077,18035,94.54,19060,-1025,High
3823,19077,15821,82.93,16963,-1142,Medium
3824,19077,16951,88.86,17207,-256,High
3825,19077,18102,94.89,17799,303,High
3826,19077,16933,88.76,16634,299,High
3827,19077,18533,97.15,17547,986,Sellout
3828,19077,18261,95.72,18848,-587,Sellout
3829,19077,18616,97.58,17909,707,Sellout
3830,19077,15005,78.65,16271,-1266,Medium
3831,19077,15848,83.07,16586,-738,Medium
3832,19077,17804,93.33,18005,-201,High
3833,19077,15746,82.54,16586,-840,Medium
3834,19077,17494,91.7,17076,418,High
3835,19077,16541,86.71,17037,-496,Medium
3836,19077,15822,82.94,15056,766,Medium
3837,19077,18976,99.47,18313,663,Sellout
3838,19077,16397,85.95,16912,-515,Medium
3839,19077,17924,93.96,18192,-268,High
3840,19077,16058,84.17,16126,-68,Medium
3841,19077,18057,94.65,17023,1034,High
3842,19077,16558,86.8,17277,-719,Medium
3843,19077,15329,80.35,17140,-1811,Medium
3844,19077,17587,92.19,17910,-323,High
3845,19077,17870,93.67,18572,-702,High
3846,19077,15900,83.35,17069,-1169,Medium
3847,19077,17418,91.3,17446,-28,High
3848,19077,17020,89.22,17915,-895,High
3849,19077,17170,90.0,16912,258,High
3850,19077,15777,82.7,16695,-918,Medium
3851,19077,19077,100.0,18415,662,Sellout
3852,19077,18726,98.16,17918,808,Sellout
3853,19077,17955,94.12,18514,-559,High
3854,19077,16188,84.86,16777,-589,Medium
3855,20917,20881,99.83,20917,-36,Sellout
3856,20917,19790,94.61,19174,616,High
3857,20917,19949,95.37,20323,-374,Sellout
3858,20917,20363,97.35,20917,-554,Sellout
3859,20917,20121,96.19,20917,-796,Sellout
3860,20917,20400,97.53,20415,-15,Sellout
3861,20917,18814,89.95,19420,-606,High
3862,20917,20298,97.04,20061,237,Sellout
3863,20917,17235,82.4,19014,-1779,Medium
3864,20917,20006,95.64,19611,395,Sellout
3865,20917,20508,98.04,20776,-268,Sellout
3866,20917,18360,87.78,19828,-1468,Medium
3867,20917,18943,90.56,18640,303,High
3868,20917,20917,100.0,20917,0,Sellout
3869,20917,19588,93.65,20263,-675,High
3870,20917,20917,100.0,20917,0,Sellout
3871,20917,20192,96.53,20917,-725,Sellout
3872,20917,16792,80.28,18713,-1921,Medium
3873,20917,19861,94.95,20003,-142,High
3874,20917,18156,86.8,18898,-742,Medium
3875,20917,18130,86.68,19173,-1043,Medium
3876,20917,20860,99.73,20382,478,Sellout
3877,20917,18497,88.43,18317,180,High
3878,20917,20917,100.0,20258,659,Sellout
3879,20917,20917,100.0,20660,257,Sellout
3880,20917,20917,100.0,20871,46,Sellout
3881,20917,18741,89.6,19472,-731,High
3882,20917,19203,91.81,20917,-1714,High
3883,20917,20917,100.0,19489,1428,Sellout
3884,20917,19047,91.06,18635,412,High
3885,20917,20917,100.0,20917,0,Sellout
3886,20917,19877,95.03,20865,-988,Sellout
3887,20917,20486,97.94,19643,843,Sellout
3888,20917,20775,99.32,20533,242,Sellout
3889,20917,20151,96.34,19262,889,Sellout
3890,20917,19535,93.39,19049,486,High
3891,20917,20917,100.0,20917,0,Sellout
3892,20917,19981,95.53,19746,235,Sellout
3893,20917,20917,100.0,20917,0,Sellout
3894,20917,19413,92.81,18713,700,High
3895,20917,18240,87.2,18906,-666,Medium
3896,19432,19274,99.19,19432,-158,Sellout
3897,19432,19219,98.9,19344,-125,Sellout
3898,19432,18633,95.89,18155,478,Sellout
3899,19432,17379,89.43,17337,42,High
3900,19432,16261,83.68,16516,-255,Medium
3901,19432,17374,89.41,16553,821,High
3902,19432,17391,89.5,16934,457,High
3903,19432,18955,97.55,19312,-357,Sellout
3904,19432,15571,80.13,16381,-810,Medium
3905,19432,16589,85.37,16726,-137,Medium
3906,19432,18326,94.31,18810,-484,High
3907,19432,19220,98.91,19432,-212,Sellout
3908,19432,19432,100.0,19432,0,Sellout
3909,19432,18180,93.56,17304,876,High
3910,19432,17377,89.42,17423,-46,High
3911,19432,16225,83.5,16230,-5,Medium
3912,19432,15841,81.52,16416,-575,Medium
3913,19432,16363,84.21,17190,-827,Medium
3914,19432,17881,92.02,17263,618,High
3915,19432,17132,88.16,18119,-987,High
3916,19432,16794,86.42,17276,-482,Medium
3917,19432,17323,89.15,17830,-507,High
3918,19432,19432,100.0,19432,0,Sellout
3919,19432,16466,84.74,16619,-153,Medium
3920,19432,17488,90.0,17930,-442,High
3921,19432,18556,95.49,17500,1056,Sellout
3922,19432,18791,96.7,17524,1267,Sellout
3923,19432,19127,98.43,18824,303,Sellout
3924,19432,18570,95.56,18459,111,Sellout
3925,19432,17813,91.67,18204,-391,High
3926,19432,15615,80.36,15629,-14,Medium
3927,19432,17924,92.24,18861,-937,High
3928,19432,18454,94.97,17686,768,High
3929,19432,17470,89.9,17572,-102,High
3930,19432,18730,96.39,19264,-534,Sellout
3931,19432,19432,100.0,19432,0,Sellout
3932,19432,18137,93.34,17588,549,High
3933,19432,16166,83.19,16365,-199,Medium
3934,19432,18499,95.2,19111,-612,Sellout
3935,19432,16598,85.42,18222,-1624,Medium
3936,19432,17919,92.21,17979,-60,High
3937,19200,16694,86.95,16406,288,Medium
3938,19200,16478,85.82,16855,-377,Medium
3939,19200,17034,88.72,17644,-610,High
3940,19200,16445,85.65,17309,-864,Medium
3941,19200,16992,88.5,17281,-289,High
3942,19200,16984,88.46,17840,-856,High
3943,19200,17061,88.86,17922,-861,High
3944,19200,16699,86.97,17067,-368,Medium
3945,19200,19200,100.0,18604,596,Sellout
3946,19200,19200,100.0,17974,1226,Sellout
3947,19200,19181,99.9,18277,904,Sellout
3948,19200,17004,88.56,16509,495,High
3949,19200,16454,85.7,17942,-1488,Medium
3950,19200,18697,97.38,16641,2056,Sellout
3951,19200,18692,97.35,18391,301,Sellout
3952,19200,18739,97.6,19200,-461,Sellout
3953,19200,19136,99.67,17073,2063,Sellout
3954,19200,18420,95.94,18496,-76,Sellout
3955,19200,18873,98.3,18233,640,Sellout
3956,19200,16161,84.17,16402,-241,Medium
3957,19200,17898,93.22,17462,436,High
3958,19200,18875,98.31,18348,527,Sellout
3959,19200,17561,91.46,16900,661,High
3960,19200,17318,90.2,16332,986,High
3961,19200,18360,95.62,18241,119,Sellout
3962,19200,19071,99.33,18910,161,Sellout
3963,19200,19087,99.41,19124,-37,Sellout
3964,19200,17136,89.25,17937,-801,High
3965,19200,16324,85.02,17018,-694,Medium
3966,19200,16991,88.49,17227,-236,High
3967,19200,17911,93.29,16941,970,High
3968,19200,18943,98.66,18581,362,Sellout
3969,19200,16992,88.5,17064,-72,High
3970,19200,18712,97.46,18914,-202,Sellout
3971,19200,17664,92.0,18560,-896,High
3972,19200,17812,92.77,18502,-690,High
3973,19200,19200,100.0,19200,0,Sellout
3974,19200,17725,92.32,17718,7,High
3975,19200,16772,87.35,16175,597,Medium
3976,19200,16819,87.6,16985,-166,Medium
3977,19200,16938,88.22,16502,436,High
3978,19520,18523,94.89,19520,-997,High
3979,19520,17414,89.21,18155,-741,High
3980,19520,18146,92.96,17940,206,High
3981,19520,17326,88.76,17313,13,High
3982,19520,16868,86.41,16292,576,Medium
3983,19520,19340,99.08,18422,918,Sellout
3984,19520,19520,100.0,18742,778,Sellout
3985,19520,19437,99.57,18198,1239,Sellout
3986,19520,19520,100.0,18635,885,Sellout
3987,19520,17951,91.96,18230,-279,High
3988,19520,19488,99.84,17692,1796,Sellout
3989,19520,19520,100.0,19010,510,Sellout
3990,19520,16255,83.27,17272,-1017,Medium
3991,19520,18234,93.41,18694,-460,High
3992,19520,16712,85.61,16431,281,Medium
3993,19520,17870,91.55,17689,181,High
3994,19520,16453,84.29,17770,-1317,Medium
3995,19520,17388,89.08,18130,-742,High
3996,19520,17532,89.82,17363,169,High
3997,19520,16460,84.32,16629,-169,Medium
3998,19520,18674,95.67,18189,485,Sellout
3999,19520,19520,100.0,18105,1415,Sellout
4000,19520,17037,87.28,18009,-972,Medium
4001,19520,19520,100.0,18150,1370,Sellout
4002,19520,18859,96.61,17390,1469,Sellout
4003,19520,15388,78.83,16735,-1347,Medium
4004,19520,16144,82.7,17076,-932,Medium
4005,19520,17280,88.52,17595,-315,High
4006,19520,18437,94.45,19181,-744,High
4007,19520,16750,85.81,16295,455,Medium
4008,19520,18637,95.48,18142,495,Sellout
4009,19520,17053,87.36,16943,110,Medium
4010,19520,18996,97.32,18704,292,Sellout
4011,19520,19401,99.39,19506,-105,Sellout
4012,19520,17829,91.34,17519,310,High
4013,19520,17850,91.44,16357,1493,High
4014,19520,16331,83.66,18195,-1864,Medium
4015,19520,18393,94.23,18379,14,High
4016,19520,17915,91.78,17552,363,High
4017,19520,17924,91.82,18001,-77,High
4018,19520,17623,90.28,17379,244,High
4019,20491,18429,89.94,17447,982,High
4020,20491,15762,76.92,16186,-424,Medium
