concession_id,game_id,category,units_sold,avg_unit_price,gross_revenue,estimated_cost,gross_margin,per_cap_spend,recommended_inventory_units
12118,2424,Snacks,13140,6.0,78842.52,23652.76,55189.76,4.8,14454
12119,2424,Combo Meals,13389,18.0,241008.05,84352.82,156655.23,14.68,14727
12120,2424,Premium Dining,11013,35.0,385483.39,154193.36,231290.03,23.48,12114
12121,2425,Food,18500,12.0,222011.13,84364.23,137646.9,11.71,21275
12122,2425,Beverage,20567,9.0,185106.12,40723.35,144382.77,9.76,23652
12123,2425,Snacks,16515,6.0,99095.43,29728.63,69366.8,5.23,18992
12124,2425,Combo Meals,17436,18.0,313858.83,109850.59,204008.24,16.55,20051
12125,2425,Premium Dining,13873,35.0,485570.69,194228.28,291342.41,25.61,15953
12126,2426,Food,19195,12.0,230341.54,87529.79,142811.75,11.32,23034
12127,2426,Beverage,22692,9.0,204230.62,44930.74,159299.88,10.03,27230
12128,2426,Snacks,18815,6.0,112895.49,33868.65,79026.84,5.55,22578
12129,2426,Combo Meals,19705,18.0,354705.57,124146.95,230558.62,17.43,23646
12130,2426,Premium Dining,15974,35.0,559095.76,223638.3,335457.46,27.47,19168
12131,2427,Food,17021,12.0,204252.68,77616.02,126636.66,11.38,19574
12132,2427,Beverage,19411,9.0,174699.08,38433.8,136265.28,9.74,22322
12133,2427,Snacks,16040,6.0,96243.57,28873.07,67370.5,5.36,18446
12134,2427,Combo Meals,16560,18.0,298091.34,104331.97,193759.37,16.61,19044
12135,2427,Premium Dining,13133,35.0,459676.48,183870.59,275805.89,25.62,15102
12136,2428,Food,15407,12.0,184885.27,70256.4,114628.87,10.36,16947
12137,2428,Beverage,18680,9.0,168121.93,36986.82,131135.11,9.42,20548
12138,2428,Snacks,14390,6.0,86343.37,25903.01,60440.36,4.84,15829
12139,2428,Combo Meals,15243,18.0,274388.02,96035.81,178352.21,15.37,16767
12140,2428,Premium Dining,13257,35.0,464007.17,185602.87,278404.3,25.99,14582
12141,2429,Food,17861,12.0,214341.1,81449.62,132891.48,10.77,21433
12142,2429,Beverage,20562,9.0,185059.68,40713.13,144346.55,9.3,24674
12143,2429,Snacks,17795,6.0,106775.18,32032.55,74742.63,5.36,21354
12144,2429,Combo Meals,16948,18.0,305077.29,106777.05,198300.24,15.33,20337
12145,2429,Premium Dining,13529,35.0,473523.18,189409.27,284113.91,23.79,16234
12146,2430,Food,15276,12.0,183313.91,69659.29,113654.62,10.13,17567
12147,2430,Beverage,18899,9.0,170092.67,37420.39,132672.28,9.4,21733
12148,2430,Snacks,15835,6.0,95015.91,28504.77,66511.14,5.25,18210
12149,2430,Combo Meals,15519,18.0,279352.98,97773.54,181579.44,15.44,17846
12150,2430,Premium Dining,13148,35.0,460181.92,184072.77,276109.15,25.43,15120
12151,2431,Food,18246,12.0,218961.49,83205.37,135756.12,10.94,21895
12152,2431,Beverage,20866,9.0,187794.05,41314.69,146479.36,9.39,25039
12153,2431,Snacks,18441,6.0,110649.22,33194.77,77454.45,5.53,22129
12154,2431,Combo Meals,18106,18.0,325920.27,114072.09,211848.18,16.29,21727
12155,2431,Premium Dining,14561,35.0,509640.31,203856.12,305784.19,25.47,17473
12156,2432,Food,20401,12.0,244815.71,93029.97,151785.74,12.81,23461
12157,2432,Beverage,22082,9.0,198739.76,43722.75,155017.01,10.4,25394
12158,2432,Snacks,16860,6.0,101164.18,30349.25,70814.93,5.29,19389
12159,2432,Combo Meals,18565,18.0,334177.71,116962.2,217215.51,17.49,21349
12160,2432,Premium Dining,14171,35.0,496006.9,198402.76,297604.14,25.95,16296
12161,2433,Food,16076,12.0,192920.54,73309.81,119610.73,10.46,18487
12162,2433,Beverage,18163,9.0,163473.05,35964.07,127508.98,8.86,20887
12163,2433,Snacks,15249,6.0,91496.87,27449.06,64047.81,4.96,17536
12164,2433,Combo Meals,15894,18.0,286106.41,100137.24,185969.17,15.51,18278
12165,2433,Premium Dining,13618,35.0,476660.18,190664.07,285996.11,25.84,15660
12166,2434,Food,15444,12.0,185334.36,70427.06,114907.3,10.42,16988
12167,2434,Beverage,18624,9.0,167623.49,36877.17,130746.32,9.42,20486
12168,2434,Snacks,15590,6.0,93540.61,28062.18,65478.43,5.26,17149
12169,2434,Combo Meals,16164,18.0,290955.58,101834.45,189121.13,16.36,17780
12170,2434,Premium Dining,12665,35.0,443277.78,177311.11,265966.67,24.92,13931
12171,2435,Food,17925,12.0,215100.08,81738.03,133362.05,10.57,21510
12172,2435,Beverage,21997,9.0,197975.82,43554.68,154421.14,9.73,26396
12173,2435,Snacks,17872,6.0,107233.77,32170.13,75063.64,5.27,21446
12174,2435,Combo Meals,18765,18.0,337779.79,118222.93,219556.86,16.59,22518
12175,2435,Premium Dining,14961,35.0,523643.62,209457.45,314186.17,25.72,17953
12176,2436,Food,19947,12.0,239368.62,90960.08,148408.54,11.76,23936
12177,2436,Beverage,20741,9.0,186671.45,41067.72,145603.73,9.17,24889
12178,2436,Snacks,17257,6.0,103547.47,31064.24,72483.23,5.09,20708
12179,2436,Combo Meals,19857,18.0,357438.96,125103.64,232335.32,17.56,23828
12180,2436,Premium Dining,14747,35.0,516178.71,206471.48,309707.23,25.36,17696
12181,2437,Food,16842,12.0,202113.61,76803.17,125310.44,11.15,19368
12182,2437,Beverage,19451,9.0,175065.48,38514.41,136551.07,9.66,22368
12183,2437,Snacks,15855,6.0,95131.8,28539.54,66592.26,5.25,18233
12184,2437,Combo Meals,15984,18.0,287726.19,100704.17,187022.02,15.88,18381
12185,2437,Premium Dining,13334,35.0,466722.66,186689.06,280033.6,25.75,15334
12186,2438,Food,19551,12.0,234623.69,89157.0,145466.69,11.65,23461
12187,2438,Beverage,20187,9.0,181689.15,39971.61,141717.54,9.02,24224
12188,2438,Snacks,17844,6.0,107067.03,32120.11,74946.92,5.32,21412
12189,2438,Combo Meals,19301,18.0,347419.51,121596.83,225822.68,17.26,23161
12190,2438,Premium Dining,14550,35.0,509280.72,203712.29,305568.43,25.29,17460
12191,2439,Food,13907,12.0,166891.74,63418.86,103472.88,10.18,15297
12192,2439,Beverage,16157,9.0,145419.99,31992.4,113427.59,8.87,17772
12193,2439,Snacks,12935,6.0,77613.35,23284.0,54329.35,4.74,14228
12194,2439,Combo Meals,13707,18.0,246733.71,86356.8,160376.91,15.05,15077
12195,2439,Premium Dining,11508,35.0,402811.18,161124.47,241686.71,24.58,12658
12196,2440,Food,16361,12.0,196334.72,74607.19,121727.53,11.19,17997
12197,2440,Beverage,17750,9.0,159758.61,35146.89,124611.72,9.1,19525
12198,2440,Snacks,14713,6.0,88283.23,26484.97,61798.26,5.03,16184
12199,2440,Combo Meals,15257,18.0,274643.65,96125.28,178518.37,15.65,16782
12200,2440,Premium Dining,11941,35.0,417940.1,167176.04,250764.06,23.81,13135
12201,2441,Food,16768,12.0,201218.55,76463.05,124755.5,11.24,18444
12202,2441,Beverage,18593,9.0,167341.07,36815.04,130526.03,9.35,20452
12203,2441,Snacks,16254,6.0,97527.31,29258.19,68269.12,5.45,17879
12204,2441,Combo Meals,16212,18.0,291829.54,102140.34,189689.2,16.3,17833
12205,2441,Premium Dining,13686,35.0,479014.72,191605.89,287408.83,26.76,15054
12206,2442,Food,17791,12.0,213495.56,81128.31,132367.25,11.57,20459
12207,2442,Beverage,18999,9.0,170994.4,37618.77,133375.63,9.27,21848
12208,2442,Snacks,16120,6.0,96725.39,29017.62,67707.77,5.24,18538
12209,2442,Combo Meals,16481,18.0,296669.48,103834.32,192835.16,16.08,18953
12210,2442,Premium Dining,14141,35.0,494949.92,197979.97,296969.95,26.82,16262
12211,2443,Food,16912,12.0,202945.45,77119.27,125826.18,10.59,19448
12212,2443,Beverage,19597,9.0,176377.58,38803.07,137574.51,9.2,22536
12213,2443,Snacks,17926,6.0,107557.3,32267.19,75290.11,5.61,20614
12214,2443,Combo Meals,17356,18.0,312411.89,109344.16,203067.73,16.3,19959
12215,2443,Premium Dining,14029,35.0,491035.13,196414.05,294621.08,25.63,16133
12216,2444,Food,16521,12.0,198263.51,75340.13,122923.38,10.95,18999
12217,2444,Beverage,17648,9.0,158839.11,34944.6,123894.51,8.77,20295
12218,2444,Snacks,14709,6.0,88257.28,26477.18,61780.1,4.87,16915
12219,2444,Combo Meals,15956,18.0,287216.57,100525.8,186690.77,15.86,18349
12220,2444,Premium Dining,12809,35.0,448346.89,179338.76,269008.13,24.76,14730
12221,2445,Food,18677,12.0,224133.64,85170.78,138962.86,11.17,22412
12222,2445,Beverage,20951,9.0,188563.15,41483.89,147079.26,9.4,25141
12223,2445,Snacks,18218,6.0,109309.5,32792.85,76516.65,5.45,21861
12224,2445,Combo Meals,17050,18.0,306901.26,107415.44,199485.82,15.29,20460
12225,2445,Premium Dining,15099,35.0,528480.13,211392.05,317088.08,26.33,18118
12226,2446,Food,13180,12.0,158164.55,60102.53,98062.02,10.03,14498
12227,2446,Beverage,14558,9.0,131030.93,28826.8,102204.13,8.31,16013
12228,2446,Snacks,12814,6.0,76885.2,23065.56,53819.64,4.88,14095
12229,2446,Combo Meals,13939,18.0,250909.83,87818.44,163091.39,15.92,15332
12230,2446,Premium Dining,11342,35.0,396989.55,158795.82,238193.73,25.18,12476
12231,2447,Food,17782,12.0,213391.1,81088.62,132302.48,11.28,20449
12232,2447,Beverage,19187,9.0,172685.18,37990.74,134694.44,9.13,22065
12233,2447,Snacks,16246,6.0,97480.52,29244.16,68236.36,5.15,18682
12234,2447,Combo Meals,17626,18.0,317283.96,111049.39,206234.57,16.77,20269
12235,2447,Premium Dining,14495,35.0,507343.32,202937.33,304405.99,26.81,16669
12236,2448,Food,15301,12.0,183612.4,69772.71,113839.69,10.52,16831
12237,2448,Beverage,17086,9.0,153774.38,33830.36,119944.02,8.81,18794
12238,2448,Snacks,15674,6.0,94047.21,28214.16,65833.05,5.39,17241
12239,2448,Combo Meals,15084,18.0,271522.76,95032.97,176489.79,15.55,16592
12240,2448,Premium Dining,12800,35.0,448003.31,179201.32,268801.99,25.66,14080
12241,2449,Food,15968,12.0,191619.21,72815.3,118803.91,10.56,18363
12242,2449,Beverage,18974,9.0,170770.76,37569.57,133201.19,9.42,21820
12243,2449,Snacks,16118,6.0,96711.27,29013.38,67697.89,5.33,18535
12244,2449,Combo Meals,16986,18.0,305749.45,107012.31,198737.14,16.86,19533
12245,2449,Premium Dining,13607,35.0,476248.54,190499.42,285749.12,26.26,15648
12246,2450,Food,17340,12.0,208085.76,79072.59,129013.17,10.85,19941
12247,2450,Beverage,20478,9.0,184306.28,40547.38,143758.9,9.61,23549
12248,2450,Snacks,15559,6.0,93358.78,28007.63,65351.15,4.87,17892
12249,2450,Combo Meals,16609,18.0,298978.9,104642.62,194336.28,15.59,19100
12250,2450,Premium Dining,12895,35.0,451329.84,180531.94,270797.9,23.54,14829
12251,2451,Food,19578,12.0,234942.34,89278.09,145664.25,11.54,23493
12252,2451,Beverage,21149,9.0,190347.73,41876.5,148471.23,9.35,25378
12253,2451,Snacks,18381,6.0,110289.26,33086.78,77202.48,5.42,22057
12254,2451,Combo Meals,17566,18.0,316204.06,110671.42,205532.64,15.53,21079
12255,2451,Premium Dining,13838,35.0,484350.95,193740.38,290610.57,23.79,16605
12256,2452,Food,18557,12.0,222691.43,84622.74,138068.69,11.15,22268
12257,2452,Beverage,20451,9.0,184064.72,40494.24,143570.48,9.21,24541
12258,2452,Snacks,18013,6.0,108083.11,32424.93,75658.18,5.41,21615
12259,2452,Combo Meals,18489,18.0,332811.21,116483.92,216327.29,16.66,22186
12260,2452,Premium Dining,14336,35.0,501760.82,200704.33,301056.49,25.12,17203
12261,2453,Food,18650,12.0,223802.52,85044.96,138757.56,11.43,22380
12262,2453,Beverage,21459,9.0,193135.59,42489.83,150645.76,9.87,25750
12263,2453,Snacks,17616,6.0,105700.7,31710.21,73990.49,5.4,21139
12264,2453,Combo Meals,18328,18.0,329919.62,115471.87,214447.75,16.85,21993
12265,2453,Premium Dining,13946,35.0,488137.22,195254.89,292882.33,24.94,16735
12266,2454,Food,16409,12.0,196916.94,74828.44,122088.5,10.8,18870
12267,2454,Beverage,19893,9.0,179042.62,39389.38,139653.24,9.82,22876
12268,2454,Snacks,16480,6.0,98885.7,29665.71,69219.99,5.42,18952
12269,2454,Combo Meals,17321,18.0,311786.35,109125.22,202661.13,17.1,19919
12270,2454,Premium Dining,13587,35.0,475550.43,190220.17,285330.26,26.08,15625
12271,2455,Food,18273,12.0,219286.41,83328.84,135957.57,11.3,21927
12272,2455,Beverage,20181,9.0,181629.76,39958.55,141671.21,9.36,24217
12273,2455,Snacks,15657,6.0,93946.95,28184.08,65762.87,4.84,18788
12274,2455,Combo Meals,17802,18.0,320446.17,112156.16,208290.01,16.51,21362
12275,2455,Premium Dining,13600,35.0,476020.63,190408.25,285612.38,24.53,16320
12276,2456,Food,13744,12.0,164931.38,62673.92,102257.46,10.38,15118
12277,2456,Beverage,14776,9.0,132992.22,29258.29,103733.93,8.37,16253
12278,2456,Snacks,12536,6.0,75221.74,22566.52,52655.22,4.74,13789
12279,2456,Combo Meals,12670,18.0,228075.34,79826.37,148248.97,14.36,13937
12280,2456,Premium Dining,10508,35.0,367787.81,147115.12,220672.69,23.15,11558
12281,2457,Food,16631,12.0,199581.48,75840.96,123740.52,10.77,19125
12282,2457,Beverage,17577,9.0,158199.57,34803.91,123395.66,8.54,20213
12283,2457,Snacks,15306,6.0,91838.46,27551.54,64286.92,4.96,17601
12284,2457,Combo Meals,16095,18.0,289725.73,101404.01,188321.72,15.64,18509
12285,2457,Premium Dining,12685,35.0,443994.67,177597.87,266396.8,23.96,14587
12286,2458,Food,17590,12.0,211090.25,80214.3,130875.95,11.37,20228
12287,2458,Beverage,19273,9.0,173465.02,38162.3,135302.72,9.34,22163
12288,2458,Snacks,16970,6.0,101824.92,30547.48,71277.44,5.48,19515
12289,2458,Combo Meals,17895,18.0,322117.41,112741.09,209376.32,17.35,20579
12290,2458,Premium Dining,14441,35.0,505452.58,202181.03,303271.55,27.22,16607
12291,2459,Food,17396,12.0,208759.54,79328.63,129430.91,11.52,20005
12292,2459,Beverage,18698,9.0,168286.29,37022.98,131263.31,9.29,21502
12293,2459,Snacks,16197,6.0,97183.53,29155.06,68028.47,5.36,18626
12294,2459,Combo Meals,16597,18.0,298762.21,104566.77,194195.44,16.49,19086
12295,2459,Premium Dining,14085,35.0,492975.82,197190.33,295785.49,27.21,16197
12296,2460,Food,16765,12.0,201191.56,76452.79,124738.77,10.36,20118
12297,2460,Beverage,19965,9.0,179692.04,39532.25,140159.79,9.25,23958
12298,2460,Snacks,16795,6.0,100772.95,30231.88,70541.07,5.19,20154
12299,2460,Combo Meals,17682,18.0,318281.25,111398.44,206882.81,16.39,21218
12300,2460,Premium Dining,13222,35.0,462782.03,185112.81,277669.22,23.83,15866
12301,2461,Food,13534,12.0,162414.39,61717.47,100696.92,10.36,14887
12302,2461,Beverage,16689,9.0,150204.08,33044.9,117159.18,9.58,18357
12303,2461,Snacks,13181,6.0,79090.39,23727.12,55363.27,5.04,14499
12304,2461,Combo Meals,14494,18.0,260900.44,91315.15,169585.29,16.64,15943
12305,2461,Premium Dining,10835,35.0,379236.62,151694.65,227541.97,24.19,11918
12306,2462,Food,14237,12.0,170845.85,64921.42,105924.43,9.98,15660
12307,2462,Beverage,16712,9.0,150412.26,33090.7,117321.56,8.78,18383
12308,2462,Snacks,13646,6.0,81877.46,24563.24,57314.22,4.78,15010
12309,2462,Combo Meals,15687,18.0,282373.71,98830.8,183542.91,16.49,17255
12310,2462,Premium Dining,11715,35.0,410058.48,164023.39,246035.09,23.94,12886
12311,2463,Food,14953,12.0,179438.9,68186.78,111252.12,10.48,16448
12312,2463,Beverage,17401,9.0,156615.9,34455.5,122160.4,9.15,19141
12313,2463,Snacks,13840,6.0,83042.18,24912.65,58129.53,4.85,15224
12314,2463,Combo Meals,14068,18.0,253234.56,88632.1,164602.46,14.8,15474
12315,2463,Premium Dining,11934,35.0,417699.9,167079.96,250619.94,24.4,13127
12316,2464,Food,16605,12.0,199269.74,75722.5,123547.24,10.88,19095
12317,2464,Beverage,17460,9.0,157141.99,34571.24,122570.75,8.58,20079
12318,2464,Snacks,15427,6.0,92565.55,27769.66,64795.89,5.06,17741
12319,2464,Combo Meals,15835,18.0,285032.28,99761.3,185270.98,15.57,18210
12320,2464,Premium Dining,12917,35.0,452097.47,180838.99,271258.48,24.7,14854
12321,2465,Food,16464,12.0,197568.05,75075.86,122492.19,10.93,18933
12322,2465,Beverage,17888,9.0,160992.84,35418.42,125574.42,8.91,20571
12323,2465,Snacks,15863,6.0,95178.68,28553.6,66625.08,5.27,18242
12324,2465,Combo Meals,15712,18.0,282822.65,98987.93,183834.72,15.65,18068
12325,2465,Premium Dining,13005,35.0,455207.14,182082.86,273124.28,25.19,14955
12326,2466,Food,15124,12.0,181499.9,68969.96,112529.94,10.55,16636
12327,2466,Beverage,16771,9.0,150941.13,33207.05,117734.08,8.78,18448
12328,2466,Snacks,14388,6.0,86329.9,25898.97,60430.93,5.02,15826
12329,2466,Combo Meals,16400,18.0,295216.65,103325.83,191890.82,17.17,18040
12330,2466,Premium Dining,11853,35.0,414873.0,165949.2,248923.8,24.12,13038
12331,2467,Food,18441,12.0,221300.69,84094.26,137206.43,11.85,22129
12332,2467,Beverage,19333,9.0,174004.33,38280.95,135723.38,9.32,23199
12333,2467,Snacks,15937,6.0,95623.51,28687.05,66936.46,5.12,19124
12334,2467,Combo Meals,16568,18.0,298225.89,104379.06,193846.83,15.97,19881
12335,2467,Premium Dining,13482,35.0,471904.64,188761.86,283142.78,25.27,16178
12336,2468,Food,13795,12.0,165543.64,62906.58,102637.06,10.34,15174
12337,2468,Beverage,14953,9.0,134579.71,29607.54,104972.17,8.41,16448
12338,2468,Snacks,13102,6.0,78616.89,23585.07,55031.82,4.91,14412
12339,2468,Combo Meals,13134,18.0,236417.18,82746.01,153671.17,14.77,14447
12340,2468,Premium Dining,11461,35.0,401161.19,160464.48,240696.71,25.06,12607
12341,2469,Food,20472,12.0,245668.76,93354.13,152314.63,12.63,24566
12342,2469,Beverage,22986,9.0,206882.51,45514.15,161368.36,10.63,27583
12343,2469,Snacks,17474,6.0,104844.12,31453.24,73390.88,5.39,20968
12344,2469,Combo Meals,19616,18.0,353101.46,123585.51,229515.95,18.15,23539
12345,2469,Premium Dining,13821,35.0,483761.79,193504.72,290257.07,24.87,16585
12346,2470,Food,14695,12.0,176347.53,67012.06,109335.47,10.55,16164
12347,2470,Beverage,15741,9.0,141674.01,31168.28,110505.73,8.47,17315
12348,2470,Snacks,14279,6.0,85675.44,25702.63,59972.81,5.12,15706
12349,2470,Combo Meals,14936,18.0,268863.35,94102.17,174761.18,16.08,16429
12350,2470,Premium Dining,11334,35.0,396721.29,158688.52,238032.77,23.72,12467
12351,2471,Food,17811,12.0,213737.64,81220.3,132517.34,11.82,20482
12352,2471,Beverage,19510,9.0,175593.42,38630.55,136962.87,9.71,22436
12353,2471,Snacks,15675,6.0,94055.22,28216.57,65838.65,5.2,18026
12354,2471,Combo Meals,17209,18.0,309778.36,108422.43,201355.93,17.14,19790
12355,2471,Premium Dining,12933,35.0,452672.16,181068.86,271603.3,25.04,14872
12356,2472,Food,19440,12.0,233280.19,88646.47,144633.72,11.89,23328
12357,2472,Beverage,21553,9.0,193984.15,42676.51,151307.64,9.89,25863
12358,2472,Snacks,18051,6.0,108311.71,32493.51,75818.2,5.52,21661
12359,2472,Combo Meals,18271,18.0,328886.37,115110.23,213776.14,16.76,21925
12360,2472,Premium Dining,15311,35.0,535907.06,214362.82,321544.24,27.31,18373
12361,2473,Food,16864,12.0,202368.06,76899.86,125468.2,11.1,19393
12362,2473,Beverage,17703,9.0,159327.26,35052.0,124275.26,8.74,20358
12363,2473,Snacks,15577,6.0,93464.05,28039.22,65424.83,5.13,17913
12364,2473,Combo Meals,16125,18.0,290251.89,101588.16,188663.73,15.93,18543
12365,2473,Premium Dining,13561,35.0,474656.14,189862.46,284793.68,26.04,15595
12366,2474,Food,17529,12.0,210350.76,79933.29,130417.47,12.24,19281
12367,2474,Beverage,18195,9.0,163763.32,36027.93,127735.39,9.53,20014
12368,2474,Snacks,15578,6.0,93468.5,28040.55,65427.95,5.44,17135
12369,2474,Combo Meals,16892,18.0,304069.56,106424.35,197645.21,17.69,18581
12370,2474,Premium Dining,12707,35.0,444749.61,177899.84,266849.77,25.88,13977
12371,2475,Food,18220,12.0,218643.56,83084.55,135559.01,11.43,21864
12372,2475,Beverage,19829,9.0,178467.8,39262.92,139204.88,9.33,23794
12373,2475,Snacks,15754,6.0,94528.58,28358.57,66170.01,4.94,18904
12374,2475,Combo Meals,16720,18.0,300976.51,105341.78,195634.73,15.73,20064
12375,2475,Premium Dining,13512,35.0,472926.66,189170.66,283756.0,24.71,16214
12376,2476,Food,17196,12.0,206355.93,78415.25,127940.68,11.67,19775
12377,2476,Beverage,18479,9.0,166311.22,36588.47,129722.75,9.41,21250
12378,2476,Snacks,14899,6.0,89399.67,26819.9,62579.77,5.06,17133
12379,2476,Combo Meals,15469,18.0,278456.5,97459.78,180996.72,15.75,17789
12380,2476,Premium Dining,12962,35.0,453695.88,181478.35,272217.53,25.66,14906
12381,2477,Food,15743,12.0,188916.66,71788.33,117128.33,10.56,18104
12382,2477,Beverage,19194,9.0,172752.24,38005.49,134746.75,9.66,22073
12383,2477,Snacks,14868,6.0,89213.69,26764.11,62449.58,4.99,17098
12384,2477,Combo Meals,17083,18.0,307499.55,107624.84,199874.71,17.19,19645
12385,2477,Premium Dining,13249,35.0,463737.43,185494.97,278242.46,25.92,15236
12386,2478,Food,15440,12.0,185286.43,70408.84,114877.59,10.7,17756
12387,2478,Beverage,17729,9.0,159569.34,35105.25,124464.09,9.21,20388
12388,2478,Snacks,14306,6.0,85836.69,25751.01,60085.68,4.95,16451
12389,2478,Combo Meals,16502,18.0,297042.31,103964.81,193077.5,17.15,18977
12390,2478,Premium Dining,12267,35.0,429358.98,171743.59,257615.39,24.78,14107
12391,2479,Food,14683,12.0,176199.17,66955.68,109243.49,10.65,16151
12392,2479,Beverage,16790,9.0,151115.28,33245.36,117869.92,9.14,18469
12393,2479,Snacks,13847,6.0,83082.99,24924.9,58158.09,5.02,15231
12394,2479,Combo Meals,14968,18.0,269433.39,94301.69,175131.7,16.29,16464
12395,2479,Premium Dining,11956,35.0,418464.22,167385.69,251078.53,25.3,13151
12396,2480,Food,14291,12.0,171502.5,65170.95,106331.55,10.35,15720
12397,2480,Beverage,17014,9.0,153134.5,33689.59,119444.91,9.24,18715
12398,2480,Snacks,14686,6.0,88118.03,26435.41,61682.62,5.32,16154
12399,2480,Combo Meals,16139,18.0,290515.22,101680.33,188834.89,17.52,17752
12400,2480,Premium Dining,12163,35.0,425737.92,170295.17,255442.75,25.68,13379
12401,2481,Food,16651,12.0,199821.97,75932.35,123889.62,10.77,19148
12402,2481,Beverage,19526,9.0,175741.32,38663.09,137078.23,9.47,22454
12403,2481,Snacks,15643,6.0,93862.89,28158.87,65704.02,5.06,17989
