ticket_sale_id,game_id,segment_id,segment_name,tickets_available,tickets_sold,avg_ticket_price,discount_pct,gross_ticket_revenue,net_ticket_revenue,sell_through_rate
28673,3186,8,Season Ticket,1897,1586,136.82,10.1,216996.52,210424.18,83.64
28674,3186,9,Corporate Partner Allocation,948,867,317.44,1.02,275220.48,274374.58,91.47
28675,3187,1,Premium Courtside,569,569,473.42,1.97,269375.98,267784.54,100.0
28676,3187,2,Lower Bowl,2656,2656,195.1,1.48,518185.6,515878.71,100.0
28677,3187,3,Club Level,1518,1518,232.5,1.07,352935.0,351799.83,100.0
28678,3187,4,Upper Bowl,5693,5693,66.44,7.61,378242.92,369610.72,100.0
28679,3187,5,Family Pack,2277,2277,53.13,18.17,120977.01,114382.28,100.0
28680,3187,6,Student Promo,1518,1518,25.5,39.99,38709.0,34065.17,100.0
28681,3187,7,Group Sales,1897,1897,75.23,3.33,142711.31,141286.99,100.0
28682,3187,8,Season Ticket,1897,1859,142.59,8.28,265074.81,258492.07,98.04
28683,3187,9,Corporate Partner Allocation,948,948,328.7,0.41,311607.6,311225.37,100.0
28684,3188,1,Premium Courtside,569,556,460.98,0.89,256304.88,255621.38,97.88
28685,3188,2,Lower Bowl,2656,2465,187.04,3.49,461053.6,456225.41,92.81
28686,3188,3,Club Level,1518,1518,225.19,1.05,341838.42,340762.06,100.0
28687,3188,4,Upper Bowl,5693,5113,66.69,0.57,340985.97,340405.27,89.83
28688,3188,5,Family Pack,2277,2277,49.65,24.53,113053.05,104733.45,100.0
28689,3188,6,Student Promo,1518,1483,25.93,32.01,38454.19,34761.43,97.72
28690,3188,7,Group Sales,1897,1765,70.73,9.05,124838.45,121448.33,93.05
28691,3188,8,Season Ticket,1897,1694,140.32,5.19,237702.08,234000.52,89.33
28692,3188,9,Corporate Partner Allocation,948,875,314.11,3.05,274846.25,272328.02,92.39
28693,3189,1,Premium Courtside,569,502,455.0,3.91,228410.0,225727.89,88.32
28694,3189,2,Lower Bowl,2656,2629,181.16,10.09,476269.64,461851.15,99.0
28695,3189,3,Club Level,1518,1518,221.4,4.84,336085.2,331208.19,100.0
28696,3189,4,Upper Bowl,5693,5035,65.2,5.47,328282.0,322898.58,88.46
28697,3189,5,Family Pack,2277,2039,51.71,17.68,105436.69,99843.62,89.56
28698,3189,6,Student Promo,1518,1518,24.01,44.82,36447.18,31546.44,100.0
28699,3189,7,Group Sales,1897,1747,70.2,10.92,122639.4,118623.36,92.1
28700,3189,8,Season Ticket,1897,1743,144.21,0.23,251358.03,251181.94,91.92
28701,3189,9,Corporate Partner Allocation,948,948,316.32,2.11,299871.36,297969.06,100.0
28702,3190,1,Premium Courtside,569,500,443.05,3.76,221525.0,219024.11,87.94
28703,3190,2,Lower Bowl,2656,2057,175.46,10.97,360921.22,349047.47,77.47
28704,3190,3,Club Level,1518,1327,219.79,0.88,291661.33,290894.99,87.43
28705,3190,4,Upper Bowl,5693,4181,64.51,2.19,269716.31,267941.05,73.45
28706,3190,5,Family Pack,2277,1859,50.83,15.78,94492.97,90019.52,81.68
28707,3190,6,Student Promo,1518,1203,25.28,32.02,30411.84,27490.44,79.27
28708,3190,7,Group Sales,1897,1376,70.5,4.83,97008.0,95601.79,72.54
28709,3190,8,Season Ticket,1897,1441,136.75,5.3,197056.75,193921.28,75.98
28710,3190,9,Corporate Partner Allocation,948,805,307.84,2.07,247811.2,246273.18,84.94
28711,3191,1,Premium Courtside,569,546,461.85,1.86,252170.1,250765.56,95.97
28712,3191,2,Lower Bowl,2656,2329,184.82,7.13,430445.78,421235.47,87.72
28713,3191,3,Club Level,1518,1423,225.6,2.03,321028.8,319073.96,93.76
28714,3191,4,Upper Bowl,5693,5506,64.73,7.74,356403.38,348129.99,96.72
28715,3191,5,Family Pack,2277,2277,51.66,18.67,117629.82,111042.76,100.0
28716,3191,6,Student Promo,1518,1347,26.39,30.17,35547.33,32329.54,88.74
28717,3191,7,Group Sales,1897,1640,74.56,0.08,122278.4,122250.49,86.47
28718,3191,8,Season Ticket,1897,1861,140.51,6.23,261489.11,256600.96,98.12
28719,3191,9,Corporate Partner Allocation,948,931,316.33,3.0,294503.23,291855.14,98.23
28720,3192,1,Premium Courtside,569,514,460.45,1.23,236671.3,235800.57,90.4
28721,3192,2,Lower Bowl,2656,2617,188.92,1.61,494403.64,492009.51,98.56
28722,3192,3,Club Level,1518,1348,221.61,4.31,298730.28,294864.33,88.81
28723,3192,4,Upper Bowl,5693,5586,66.8,0.37,373144.8,372732.24,98.14
28724,3192,5,Family Pack,2277,2167,51.78,17.09,112207.26,106453.39,95.17
28725,3192,6,Student Promo,1518,1314,26.17,30.53,34387.38,31238.26,86.57
28726,3192,7,Group Sales,1897,1675,70.7,9.24,118422.5,115140.13,88.32
28727,3192,8,Season Ticket,1897,1830,138.29,8.11,253070.7,246915.19,96.49
28728,3192,9,Corporate Partner Allocation,948,858,316.08,1.93,271196.64,269630.15,90.59
28729,3193,1,Premium Courtside,569,512,463.18,0.2,237148.16,237005.39,90.01
28730,3193,2,Lower Bowl,2656,2289,185.26,5.61,424060.14,416924.12,86.21
28731,3193,3,Club Level,1518,1432,224.86,1.6,321999.52,320453.27,94.36
28732,3193,4,Upper Bowl,5693,5094,65.34,4.86,332841.96,327990.83,89.49
28733,3193,5,Family Pack,2277,2239,51.74,17.38,115845.86,109806.24,98.37
28734,3193,6,Student Promo,1518,1355,26.24,30.2,35555.2,32333.49,89.33
28735,3193,7,Group Sales,1897,1875,73.52,1.8,137850.0,137107.02,98.85
28736,3193,8,Season Ticket,1897,1629,136.69,10.48,222668.01,215669.21,85.92
28737,3193,9,Corporate Partner Allocation,948,898,317.07,1.46,284728.86,283483.32,94.74
28738,3194,1,Premium Courtside,569,557,466.01,1.35,259567.57,258520.02,97.94
28739,3194,2,Lower Bowl,2656,2480,189.44,3.57,469811.2,464786.56,93.39
28740,3194,3,Club Level,1518,1518,227.74,1.42,345709.32,344237.03,100.0
28741,3194,4,Upper Bowl,5693,5305,66.64,3.33,353525.2,349997.04,93.19
28742,3194,5,Family Pack,2277,2277,50.63,23.42,115284.51,107185.71,100.0
28743,3194,6,Student Promo,1518,1518,25.15,39.21,38177.7,33686.52,100.0
28744,3194,7,Group Sales,1897,1847,73.74,3.54,136197.78,134749.82,97.38
28745,3194,8,Season Ticket,1897,1849,142.06,5.36,262668.94,258449.05,97.5
28746,3194,9,Corporate Partner Allocation,948,948,319.9,2.05,303265.2,301404.43,100.0
28747,3195,1,Premium Courtside,569,569,460.81,3.39,262200.89,259530.47,100.0
28748,3195,2,Lower Bowl,2656,2656,185.03,7.97,491439.68,479686.14,100.0
28749,3195,3,Club Level,1518,1518,225.1,3.56,341701.8,338057.47,100.0
28750,3195,4,Upper Bowl,5693,5693,66.01,5.02,375794.93,370139.19,100.0
28751,3195,5,Family Pack,2277,2277,51.69,19.54,117698.13,110797.31,100.0
28752,3195,6,Student Promo,1518,1358,25.64,35.94,34819.12,31065.36,89.47
28753,3195,7,Group Sales,1897,1701,72.58,6.46,123458.58,121064.56,89.72
28754,3195,8,Season Ticket,1897,1700,140.13,7.83,238221.0,232628.33,89.64
28755,3195,9,Corporate Partner Allocation,948,933,321.93,0.62,300360.69,299803.8,98.43
28756,3196,1,Premium Courtside,569,569,471.18,1.77,268101.42,266678.92,100.0
28757,3196,2,Lower Bowl,2656,2656,190.82,4.72,506817.92,499645.76,100.0
28758,3196,3,Club Level,1518,1518,230.31,1.8,349610.58,347721.24,100.0
28759,3196,4,Upper Bowl,5693,5693,66.04,7.66,375965.72,367329.24,100.0
28760,3196,5,Family Pack,2277,2253,52.6,18.93,118507.8,111777.97,98.97
28761,3196,6,Student Promo,1518,1442,26.37,33.57,38025.54,34195.65,95.05
28762,3196,7,Group Sales,1897,1897,74.21,4.87,140776.37,138720.62,100.0
28763,3196,8,Season Ticket,1897,1897,146.42,1.99,277758.74,276097.49,100.0
28764,3196,9,Corporate Partner Allocation,948,948,322.45,3.07,305682.6,302863.0,100.0
28765,3197,1,Premium Courtside,569,569,453.93,3.19,258286.17,255811.37,100.0
28766,3197,2,Lower Bowl,2656,2265,187.98,1.75,425774.7,423536.91,85.28
28767,3197,3,Club Level,1518,1408,224.58,0.84,316208.64,315415.21,92.8
28768,3197,4,Upper Bowl,5693,5504,63.05,10.75,347027.2,335833.92,96.69
28769,3197,5,Family Pack,2277,1893,50.85,19.61,96259.05,90596.49,83.14
28770,3197,6,Student Promo,1518,1391,25.85,31.87,35957.35,32519.93,91.68
28771,3197,7,Group Sales,1897,1726,72.82,2.68,125687.32,124677.8,91.01
28772,3197,8,Season Ticket,1897,1571,141.46,2.86,222233.66,220324.31,82.83
28773,3197,9,Corporate Partner Allocation,948,866,311.23,4.12,269525.18,266191.99,91.41
28774,3198,1,Premium Courtside,569,498,449.8,4.57,224000.4,220927.64,87.67
28775,3198,2,Lower Bowl,2656,2156,186.43,2.98,401943.08,398349.62,81.18
28776,3198,3,Club Level,1518,1516,221.28,3.35,335460.48,332085.68,99.89
28777,3198,4,Upper Bowl,5693,5296,63.0,10.5,333648.0,323133.09,93.03
28778,3198,5,Family Pack,2277,1887,50.77,19.54,95802.99,90187.28,82.91
28779,3198,6,Student Promo,1518,1426,25.03,36.87,35692.78,31744.63,93.94
28780,3198,7,Group Sales,1897,1826,69.4,11.54,126724.4,122336.12,96.27
28781,3198,8,Season Ticket,1897,1627,136.01,10.07,221288.27,214605.78,85.79
28782,3198,9,Corporate Partner Allocation,948,824,313.99,1.97,258727.76,257198.96,86.99
28783,3199,1,Premium Courtside,506,478,450.78,3.04,215472.84,213504.8,94.52
28784,3199,2,Lower Bowl,2361,2033,186.82,1.45,379805.06,378154.32,86.13
28785,3199,3,Club Level,1349,1205,223.64,0.13,269486.2,269377.54,89.34
28786,3199,4,Upper Bowl,5060,4276,64.92,3.63,277597.92,274577.73,84.52
28787,3199,5,Family Pack,2024,1817,50.49,19.5,91740.33,86373.06,89.79
28788,3199,6,Student Promo,1349,1255,25.12,35.4,31525.6,28177.7,93.05
28789,3199,7,Group Sales,1686,1509,71.83,3.85,108391.47,107140.2,89.5
28790,3199,8,Season Ticket,1686,1443,136.9,7.74,197546.7,192958.37,85.64
28791,3199,9,Corporate Partner Allocation,843,698,314.43,0.58,219472.14,219092.66,82.89
28792,3200,1,Premium Courtside,506,473,456.53,2.71,215938.69,214183.28,93.63
28793,3200,2,Lower Bowl,2361,1998,186.77,3.67,373166.46,369053.79,84.64
28794,3200,3,Club Level,1349,1307,224.0,2.0,292768.0,291013.38,96.96
28795,3200,4,Upper Bowl,5060,4984,66.23,1.85,330090.32,328258.74,98.5
28796,3200,5,Family Pack,2024,1799,51.83,16.75,93242.17,88555.91,88.89
28797,3200,6,Student Promo,1349,1349,23.4,48.34,31566.6,26989.07,100.0
28798,3200,7,Group Sales,1686,1438,71.9,5.81,103392.2,101589.65,85.31
28799,3200,8,Season Ticket,1686,1475,142.15,2.54,209671.25,208073.9,87.53
28800,3200,9,Corporate Partner Allocation,843,747,314.97,2.42,235282.59,233576.61,88.68
28801,3201,1,Premium Courtside,506,506,473.96,0.54,239823.76,239432.34,100.0
28802,3201,2,Lower Bowl,2361,2249,187.59,7.98,421889.91,411787.56,95.3
28803,3201,3,Club Level,1349,1336,230.59,1.52,308068.24,306667.43,99.06
28804,3201,4,Upper Bowl,5060,4790,65.1,10.33,311829.0,302161.7,94.68
28805,3201,5,Family Pack,2024,1954,53.19,16.85,103933.26,98678.32,96.58
28806,3201,6,Student Promo,1349,1349,25.58,38.52,34507.42,30520.26,100.0
28807,3201,7,Group Sales,1686,1611,72.99,8.01,117586.89,114759.73,95.55
28808,3201,8,Season Ticket,1686,1686,139.13,11.81,234573.18,226261.77,100.0
28809,3201,9,Corporate Partner Allocation,843,843,321.59,3.55,271100.37,268216.52,100.0
28810,3202,1,Premium Courtside,506,506,456.69,3.37,231085.14,228746.17,100.0
28811,3202,2,Lower Bowl,2361,2020,188.37,2.72,380507.4,377399.84,85.59
28812,3202,3,Club Level,1349,1317,226.12,0.86,297800.04,297030.46,97.69
28813,3202,4,Upper Bowl,5060,4866,65.47,4.84,318577.02,313949.09,96.17
28814,3202,5,Family Pack,2024,2016,51.58,18.31,103985.28,98272.35,99.64
28815,3202,6,Student Promo,1349,1276,25.01,38.46,31912.76,28230.3,94.62
28816,3202,7,Group Sales,1686,1544,72.2,5.72,111476.8,109564.12,91.62
28817,3202,8,Season Ticket,1686,1551,137.17,10.17,212750.67,206259.11,92.01
28818,3202,9,Corporate Partner Allocation,843,785,312.66,4.59,245438.1,242057.34,93.17
28819,3203,1,Premium Courtside,506,462,456.91,2.78,211092.42,209333.05,91.5
28820,3203,2,Lower Bowl,2361,2092,181.46,9.48,379614.32,368820.47,88.62
28821,3203,3,Club Level,1349,1349,223.56,2.61,301582.44,299216.76,100.0
28822,3203,4,Upper Bowl,5060,4624,64.82,6.29,299727.68,294072.76,91.39
28823,3203,5,Family Pack,2024,1819,51.36,18.61,93423.84,88208.63,89.91
28824,3203,6,Student Promo,1349,1349,23.74,46.27,32025.26,27580.04,100.0
28825,3203,7,Group Sales,1686,1420,72.92,3.29,103546.4,102525.53,84.23
28826,3203,8,Season Ticket,1686,1553,143.29,1.2,222529.37,221730.83,92.11
28827,3203,9,Corporate Partner Allocation,843,822,318.18,0.64,261543.96,261045.54,97.53
28828,3204,1,Premium Courtside,506,506,459.35,4.9,232431.1,229016.57,100.0
28829,3204,2,Lower Bowl,2361,2234,187.08,6.72,417936.72,409517.36,94.65
28830,3204,3,Club Level,1349,1349,227.81,2.08,307315.69,305398.43,100.0
28831,3204,4,Upper Bowl,5060,4858,64.67,9.85,314166.86,304885.74,96.01
28832,3204,5,Family Pack,2024,2019,53.04,15.68,107087.76,102049.51,99.76
28833,3204,6,Student Promo,1349,1349,25.62,36.76,34561.38,30749.61,100.0
28834,3204,7,Group Sales,1686,1686,74.26,2.86,125202.36,124127.5,100.0
28835,3204,8,Season Ticket,1686,1633,142.75,5.12,233110.75,229530.9,96.89
28836,3204,9,Corporate Partner Allocation,843,813,322.83,0.96,262460.79,261707.19,96.54
28837,3205,1,Premium Courtside,506,506,469.06,1.07,237344.36,236581.08,100.0
28838,3205,2,Lower Bowl,2361,2184,184.24,9.94,402380.16,390378.82,92.51
28839,3205,3,Club Level,1349,1349,225.46,4.42,304145.54,300114.4,100.0
28840,3205,4,Upper Bowl,5060,5060,66.15,5.77,334719.0,328927.78,100.0
28841,3205,5,Family Pack,2024,1939,52.83,16.68,102437.37,97312.14,95.84
28842,3205,6,Student Promo,1349,1260,25.29,39.14,31865.4,28123.98,93.45
28843,3205,7,Group Sales,1686,1686,73.13,6.17,123297.18,121015.32,100.0
28844,3205,8,Season Ticket,1686,1590,144.87,2.52,230343.3,228602.19,94.36
28845,3205,9,Corporate Partner Allocation,843,843,320.85,2.47,270476.55,268468.9,100.0
28846,3206,1,Premium Courtside,506,506,454.8,4.81,230128.8,226805.8,100.0
28847,3206,2,Lower Bowl,2361,2246,182.43,9.55,409737.78,397994.14,95.14
28848,3206,3,Club Level,1349,1343,226.53,1.14,304229.79,303187.09,99.58
28849,3206,4,Upper Bowl,5060,4544,64.55,8.22,293315.2,286079.2,89.81
28850,3206,5,Family Pack,2024,1746,51.7,18.46,90268.2,85269.02,86.28
28851,3206,6,Student Promo,1349,1303,26.23,31.17,34177.69,30981.79,96.63
28852,3206,7,Group Sales,1686,1662,74.33,0.63,123536.46,123304.05,98.61
28853,3206,8,Season Ticket,1686,1493,143.55,1.98,214320.15,213048.38,88.56
28854,3206,9,Corporate Partner Allocation,843,778,316.4,2.89,246159.2,244024.09,92.31
28855,3207,1,Premium Courtside,506,506,471.64,2.71,238649.84,236709.16,100.0
28856,3207,2,Lower Bowl,2361,2361,185.9,10.84,438909.9,424630.27,100.0
28857,3207,3,Club Level,1349,1349,230.36,2.9,310755.64,308050.97,100.0
28858,3207,4,Upper Bowl,5060,5060,65.64,9.9,332138.4,322275.48,100.0
28859,3207,5,Family Pack,2024,2024,53.37,17.33,108020.88,102403.85,100.0
28860,3207,6,Student Promo,1349,1349,26.02,36.71,35100.98,31235.29,100.0
28861,3207,7,Group Sales,1686,1651,72.58,10.24,119829.58,116149.48,97.97
28862,3207,8,Season Ticket,1686,1686,142.94,7.82,240996.84,235344.65,100.0
28863,3207,9,Corporate Partner Allocation,843,843,327.79,0.96,276326.97,275531.58,100.0
28864,3208,1,Premium Courtside,506,506,477.29,0.35,241508.74,241254.76,100.0
28865,3208,2,Lower Bowl,2361,2361,191.98,4.66,453264.78,446926.42,100.0
28866,3208,3,Club Level,1349,1349,232.34,1.21,313426.66,312289.14,100.0
28867,3208,4,Upper Bowl,5060,5060,67.08,5.73,339424.8,333585.31,100.0
28868,3208,5,Family Pack,2024,1972,53.36,17.38,105225.92,99739.79,97.45
28869,3208,6,Student Promo,1349,1349,26.91,31.16,36301.59,32908.32,100.0
28870,3208,7,Group Sales,1686,1647,74.2,6.01,122207.4,120003.09,97.7
28871,3208,8,Season Ticket,1686,1686,145.06,4.96,244571.16,240929.5,100.0
28872,3208,9,Corporate Partner Allocation,843,843,322.04,4.46,271479.72,267849.93,100.0
28873,3209,1,Premium Courtside,506,441,450.68,4.61,198749.88,195999.94,87.34
28874,3209,2,Lower Bowl,2361,1993,182.87,7.15,364459.91,356638.12,84.45
28875,3209,3,Club Level,1349,1261,221.33,3.72,279097.13,275978.35,93.54
28876,3209,4,Upper Bowl,5060,4391,62.79,11.55,275710.89,266153.7,86.8
28877,3209,5,Family Pack,2024,1683,51.3,18.03,86337.9,81669.0,83.19
28878,3209,6,Student Promo,1349,1212,26.12,30.14,31657.44,28795.15,89.89
28879,3209,7,Group Sales,1686,1414,69.63,11.32,98456.82,95112.14,83.9
28880,3209,8,Season Ticket,1686,1499,140.91,3.64,211224.09,208918.98,88.92
28881,3209,9,Corporate Partner Allocation,843,782,317.04,0.48,247925.28,247571.49,92.77
28882,3210,1,Premium Courtside,506,506,466.47,1.79,236033.82,234768.39,100.0
28883,3210,2,Lower Bowl,2361,2361,192.76,0.77,455106.36,454060.54,100.0
28884,3210,3,Club Level,1349,1349,227.89,1.93,307423.61,305647.43,100.0
28885,3210,4,Upper Bowl,5060,5001,64.52,10.21,322664.52,312783.4,98.85
28886,3210,5,Family Pack,2024,2000,52.14,18.72,104280.0,98423.9,98.82
28887,3210,6,Student Promo,1349,1221,25.82,35.4,31526.22,28178.15,90.53
28888,3210,7,Group Sales,1686,1645,73.73,4.2,121285.85,119758.89,97.58
28889,3210,8,Season Ticket,1686,1548,146.21,0.3,226333.08,226129.72,91.87
28890,3210,9,Corporate Partner Allocation,843,843,321.51,1.69,271032.93,269659.47,100.0
28891,3211,1,Premium Courtside,506,506,467.66,3.97,236635.96,233816.85,100.0
28892,3211,2,Lower Bowl,2361,2361,195.27,0.9,461032.47,459781.69,100.0
28893,3211,3,Club Level,1349,1349,232.36,0.78,313453.64,312719.31,100.0
28894,3211,4,Upper Bowl,5060,5058,68.46,1.33,346270.68,344886.85,99.97
28895,3211,5,Family Pack,2024,2024,53.38,16.93,108041.12,102552.15,100.0
28896,3211,6,Student Promo,1349,1349,26.09,35.98,35195.41,31396.43,100.0
28897,3211,7,Group Sales,1686,1679,72.8,9.28,122231.2,118829.11,99.63
28898,3211,8,Season Ticket,1686,1686,146.2,3.02,246493.2,244256.28,100.0
28899,3211,9,Corporate Partner Allocation,843,843,322.71,3.64,272044.53,269074.67,100.0
28900,3212,1,Premium Courtside,506,506,463.88,4.31,234723.28,231691.09,100.0
28901,3212,2,Lower Bowl,2361,2361,192.24,2.73,453878.64,450155.6,100.0
28902,3212,3,Club Level,1349,1349,229.45,2.0,309528.05,307666.51,100.0
28903,3212,4,Upper Bowl,5060,5038,67.52,2.8,340165.76,337306.96,99.57
28904,3212,5,Family Pack,2024,2024,52.89,17.43,107049.36,101452.75,100.0
28905,3212,6,Student Promo,1349,1349,25.35,39.61,34197.15,30133.93,100.0
28906,3212,7,Group Sales,1686,1583,72.16,9.75,114229.28,110887.34,93.92
28907,3212,8,Season Ticket,1686,1677,146.66,1.14,245948.82,245111.15,99.5
28908,3212,9,Corporate Partner Allocation,843,843,322.15,2.72,271572.45,269356.92,100.0
28909,3213,1,Premium Courtside,506,495,466.02,1.39,230679.9,229717.09,97.93
28910,3213,2,Lower Bowl,2361,2218,181.9,11.43,403454.2,389622.29,93.96
28911,3213,3,Club Level,1349,1295,229.38,0.04,297047.1,297014.13,96.03
28912,3213,4,Upper Bowl,5060,5060,64.06,10.98,324143.6,313469.54,100.0
28913,3213,5,Family Pack,2024,2024,50.55,23.74,102313.2,95025.14,100.0
28914,3213,6,Student Promo,1349,1290,26.53,30.42,34223.7,31099.95,95.7
28915,3213,7,Group Sales,1686,1558,71.16,10.47,110867.28,107386.19,92.45
28916,3213,8,Season Ticket,1686,1666,141.74,5.84,236138.84,232003.7,98.84
28917,3213,9,Corporate Partner Allocation,843,843,319.43,2.38,269279.49,267354.89,100.0
28918,3214,1,Premium Courtside,506,506,476.15,0.83,240931.9,240334.13,100.0
28919,3214,2,Lower Bowl,2361,2361,189.4,7.29,447173.4,437398.43,100.0
28920,3214,3,Club Level,1349,1349,228.3,4.66,307976.7,303671.88,100.0
28921,3214,4,Upper Bowl,5060,5060,67.97,3.17,343928.2,340652.82,100.0
28922,3214,5,Family Pack,2024,2024,51.32,24.38,103871.68,96275.93,100.0
28923,3214,6,Student Promo,1349,1349,25.58,39.52,34507.42,30416.56,100.0
28924,3214,7,Group Sales,1686,1686,73.62,7.53,124123.32,121318.2,100.0
28925,3214,8,Season Ticket,1686,1686,142.12,8.92,239614.32,233201.8,100.0
28926,3214,9,Corporate Partner Allocation,843,843,322.18,4.37,271597.74,268035.77,100.0
28927,3215,1,Premium Courtside,506,506,454.65,3.19,230052.9,227849.59,100.0
28928,3215,2,Lower Bowl,2361,2009,182.05,8.31,365738.45,356616.94,85.09
28929,3215,3,Club Level,1349,1295,225.82,0.06,292436.9,292387.71,96.02
28930,3215,4,Upper Bowl,5060,4374,66.47,0.81,290739.78,290033.07,86.45
28931,3215,5,Family Pack,2024,1823,52.04,15.7,94868.92,90401.86,90.09
28932,3215,6,Student Promo,1349,1176,25.9,31.81,30458.4,27551.73,87.23
28933,3215,7,Group Sales,1686,1641,73.08,2.29,119924.28,119098.82,97.34
28934,3215,8,Season Ticket,1686,1477,142.91,1.16,211078.07,210345.8,87.63
28935,3215,9,Corporate Partner Allocation,843,843,314.02,2.68,264718.86,262588.93,100.0
28936,3216,1,Premium Courtside,506,506,464.23,3.68,234900.38,232305.23,100.0
28937,3216,2,Lower Bowl,2361,2188,186.68,7.97,408455.84,398691.01,92.7
28938,3216,3,Club Level,1349,1349,230.89,0.28,311470.61,311204.83,100.0
28939,3216,4,Upper Bowl,5060,4994,68.04,0.8,339791.76,338972.1,98.7
28940,3216,5,Family Pack,2024,2024,52.35,18.87,105956.4,99956.63,100.0
28941,3216,6,Student Promo,1349,1349,26.25,33.52,35411.25,31850.41,100.0
28942,3216,7,Group Sales,1686,1629,73.34,6.17,119470.86,117259.13,96.63
28943,3216,8,Season Ticket,1686,1686,142.39,6.45,240069.54,235420.76,100.0
28944,3216,9,Corporate Partner Allocation,843,843,325.74,0.04,274598.82,274565.03,100.0
28945,3217,1,Premium Courtside,506,461,457.73,1.39,211013.53,210133.9,91.12
28946,3217,2,Lower Bowl,2361,1915,186.53,3.13,357204.95,353855.63,81.14
28947,3217,3,Club Level,1349,1204,224.0,1.19,269696.0,268732.54,89.28
28948,3217,4,Upper Bowl,5060,4101,66.09,1.48,271035.09,269834.51,81.07
28949,3217,5,Family Pack,2024,1677,51.27,17.98,85979.79,81341.92,82.86
28950,3217,6,Student Promo,1349,1166,25.28,35.45,29476.48,26341.88,86.45
28951,3217,7,Group Sales,1686,1462,71.04,7.34,103860.48,101575.03,86.72
28952,3217,8,Season Ticket,1686,1514,136.62,9.46,206842.68,200971.56,89.85
28953,3217,9,Corporate Partner Allocation,843,833,314.03,2.21,261586.99,259855.35,98.87
28954,3218,1,Premium Courtside,506,506,464.9,0.73,235239.4,234724.01,100.0
28955,3218,2,Lower Bowl,2361,2207,189.02,2.92,417167.14,413508.96,93.49
